CN,PLT_CN,PREV_SBP_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,SUBP_STATUS_CD,POINT_NONSAMPLE_REASN_CD,MICRCOND,SUBPCOND,MACRCOND,CONDLIST,SLOPE,ASPECT,WATERDEP,P2A_GRM_FLG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,ROOT_DIS_SEV_CD_PNWRS,NF_SUBP_STATUS_CD,NF_SUBP_NONSAMPLE_REASN_CD,P2VEG_SUBP_STATUS_CD,P2VEG_SUBP_NONSAMPLE_REASN_CD,INVASIVE_SUBP_STATUS_CD,INVASIVE_NONSAMPLE_REASN_CD,CROWN_CLOSURE_ME_NERS,GROUND_TRAN_PTS_BARE_RMRS,GROUND_TRAN_PTS_CRYP_RMRS,GROUND_TRAN_PTS_DEV_RMRS,GROUND_TRAN_PTS_LICHEN_RMRS,GROUND_TRAN_PTS_LITTER_RMRS,GROUND_TRAN_PTS_MOSS_RMRS,GROUND_TRAN_PTS_NOTSAMP_RMRS,GROUND_TRAN_PTS_OTHER_RMRS,GROUND_TRAN_PTS_PEIS_RMRS,GROUND_TRAN_PTS_ROAD_RMRS,GROUND_TRAN_PTS_ROCK_RMRS,GROUND_TRAN_PTS_TRIS_RMRS,GROUND_TRAN_PTS_VEG_RMRS,GROUND_TRAN_PTS_WATER_RMRS,GROUND_TRAN_PTS_WOOD_RMRS,PREV_STATUSCD_RMRS,ROOTSEVCD_RMRS
308962959732862,308962646732862,,1990,72,1,37,967,102,2,,1,1,,1000,,0,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962958732862,308962646732862,,1990,72,1,37,967,103,2,,1,1,,1000,,0,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962963732862,308962576732862,,1990,72,1,39,440,101,1,,1,1,,1000,95,105,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962962732862,308962576732862,,1990,72,1,39,440,102,1,,1,1,,1000,55,85,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962961732862,308962576732862,,1990,72,1,39,440,103,1,,1,1,,1000,40,355,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962966732862,308962577732862,,1990,72,1,39,441,101,1,,1,1,,1000,71,289,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962965732862,308962577732862,,1990,72,1,39,441,102,1,,1,1,,1000,60,250,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962964732862,308962577732862,,1990,72,1,39,441,103,1,,1,1,,1000,90,225,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962969732862,308962581732862,,1990,72,1,39,461,101,1,,1,1,,1000,27,45,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962968732862,308962581732862,,1990,72,1,39,461,102,1,,1,1,,1000,25,45,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962967732862,308962581732862,,1990,72,1,39,461,103,1,,1,1,,1000,68,79,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962972732862,308962582732862,,1990,72,1,39,476,101,1,,1,1,,1000,50,210,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962971732862,308962582732862,,1990,72,1,39,476,102,1,,1,1,,1000,37,105,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962970732862,308962582732862,,1990,72,1,39,476,103,1,,1,1,,1000,78,117,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962975732862,308962583732862,,1990,72,1,39,478,101,1,,1,1,,1000,130,220,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962974732862,308962583732862,,1990,72,1,39,478,102,1,,1,1,,1000,120,272,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962973732862,308962583732862,,1990,72,1,39,478,103,1,,1,1,,1000,25,170,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962978732862,308962586732862,,1990,72,1,39,494,101,1,,1,1,,1000,20,47,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962977732862,308962586732862,,1990,72,1,39,494,102,1,,1,1,,1000,25,72,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962976732862,308962586732862,,1990,72,1,39,494,103,1,,1,1,,1000,35,347,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962981732862,308962587732862,,1990,72,1,39,495,101,1,,1,1,,1000,50,205,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962980732862,308962587732862,,1990,72,1,39,495,102,1,,1,1,,1000,40,2,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962979732862,308962587732862,,1990,72,1,39,495,103,1,,1,1,,1000,30,195,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962984732862,308962594732862,,1990,72,1,43,539,101,1,,1,1,,1000,12,330,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962983732862,308962594732862,,1990,72,1,43,539,102,1,,1,1,,1000,30,217,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962982732862,308962594732862,,1990,72,1,43,539,103,1,,1,1,,1000,20,333,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962987732862,308962644732862,,1990,72,1,53,965,101,1,,1,1,,1000,22,100,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962986732862,308962644732862,,1990,72,1,53,965,102,1,,1,1,,1000,27,91,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962985732862,308962644732862,,1990,72,1,53,965,103,1,,1,1,,1000,25,155,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962990732862,308962645732862,,1990,72,1,53,966,101,1,,1,1,,1000,30,196,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962989732862,308962645732862,,1990,72,1,53,966,102,1,,1,1,,1000,65,194,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962988732862,308962645732862,,1990,72,1,53,966,103,1,,1,1,,1000,70,139,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962993732862,308962575732862,,1990,72,1,54,438,101,1,,1,1,,1000,75,280,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962992732862,308962575732862,,1990,72,1,54,438,102,1,,1,1,,1000,75,280,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962991732862,308962575732862,,1990,72,1,54,438,103,1,,1,1,,1000,85,355,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962996732862,308962580732862,,1990,72,1,54,457,101,1,,1,1,,1000,35,270,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962995732862,308962580732862,,1990,72,1,54,457,102,1,,1,1,,1000,55,275,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962994732862,308962580732862,,1990,72,1,54,457,103,1,,1,1,,1000,20,181,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962999732862,308962617732862,,1990,72,1,57,752,101,1,,1,1,,1000,45,26,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962998732862,308962617732862,,1990,72,1,57,752,102,1,,1,1,,1000,70,37,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308962997732862,308962617732862,,1990,72,1,57,752,103,1,,1,1,,1000,25,353,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963002732862,308962618732862,,1990,72,1,57,753,101,1,,1,1,,1000,80,174,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963001732862,308962618732862,,1990,72,1,57,753,102,1,,1,1,,1000,90,176,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963000732862,308962618732862,,1990,72,1,57,753,103,1,,1,1,,1000,110,91,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963005732862,308962536732862,,1990,72,1,59,315,101,1,,1,1,,1000,90,44,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963004732862,308962536732862,,1990,72,1,59,315,102,1,,1,1,,1000,36,124,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963003732862,308962536732862,,1990,72,1,59,315,103,1,,1,1,,1000,90,63,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963008732862,308962613732862,,1990,72,1,61,724,101,1,,1,1,,1000,65,18,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963007732862,308962613732862,,1990,72,1,61,724,102,1,,1,1,,1000,30,220,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963009732862,308962615732862,,1990,72,1,61,742,103,2,,1,1,,1000,,0,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963006732862,308962613732862,,1990,72,1,61,724,103,1,,1,1,,1000,60,17,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963011732862,308962615732862,,1990,72,1,61,742,101,2,,1,1,,1000,,0,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963010732862,308962615732862,,1990,72,1,61,742,102,2,,1,1,,1000,,0,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963014732862,308962616732862,,1990,72,1,61,743,101,1,,1,1,,1000,90,108,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963013732862,308962616732862,,1990,72,1,61,743,102,1,,1,1,,1000,67,350,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963012732862,308962616732862,,1990,72,1,61,743,103,1,,1,1,,1000,57,35,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963017732862,308962624732862,,1990,72,1,63,799,101,1,,1,1,,1000,35,175,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963016732862,308962624732862,,1990,72,1,63,799,102,1,,1,1,,1000,44,183,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963015732862,308962624732862,,1990,72,1,63,799,103,1,,1,1,,1000,42,185,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963020732862,308962626732862,,1990,72,1,63,819,101,1,,1,1,,1000,30,47,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963019732862,308962626732862,,1990,72,1,63,819,102,1,,1,1,,1000,35,40,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963018732862,308962626732862,,1990,72,1,63,819,103,1,,1,1,,1000,21,40,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963023732862,308962526732862,,1990,72,1,65,287,101,1,,1,1,,1000,85,270,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963022732862,308962526732862,,1990,72,1,65,287,102,1,,1,1,,1000,70,275,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963021732862,308962526732862,,1990,72,1,65,287,103,1,,1,1,,1000,1,0,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963026732862,308962639732862,,1990,72,1,69,908,101,1,,1,1,,1000,15,20,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963025732862,308962639732862,,1990,72,1,69,908,102,1,,1,1,,1000,20,30,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963024732862,308962639732862,,1990,72,1,69,908,103,1,,1,1,,1000,56,332,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963029732862,308962499732862,,1990,72,1,71,127,101,1,,1,1,,1000,1,0,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963028732862,308962499732862,,1990,72,1,71,127,102,1,,1,1,,1000,55,15,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963027732862,308962499732862,,1990,72,1,71,127,103,1,,1,1,,1000,40,320,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963032732862,308962500732862,,1990,72,1,71,146,101,1,,1,1,,1000,5,26,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963031732862,308962500732862,,1990,72,1,71,146,102,1,,1,1,,1000,7,115,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963030732862,308962500732862,,1990,72,1,71,146,103,1,,1,1,,1000,6,66,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963035732862,308962503732862,,1990,72,1,71,163,101,1,,1,1,,1000,29,249,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963034732862,308962503732862,,1990,72,1,71,163,102,1,,1,1,,1000,30,292,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963033732862,308962503732862,,1990,72,1,71,163,103,1,,1,1,,1000,26,261,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963038732862,308962505732862,,1990,72,1,71,166,101,1,,1,1,,1000,75,327,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963037732862,308962505732862,,1990,72,1,71,166,102,1,,1,1,,1000,75,340,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963036732862,308962505732862,,1990,72,1,71,166,103,1,,1,1,,1000,30,280,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963041732862,308962566732862,,1990,72,1,73,387,101,2,,1,1,,1000,,0,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963040732862,308962566732862,,1990,72,1,73,387,102,2,,1,1,,1000,,0,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963039732862,308962566732862,,1990,72,1,73,387,103,2,,1,1,,1000,,0,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963044732862,308962573732862,,1990,72,1,73,423,101,1,,1,1,,1000,40,118,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963043732862,308962573732862,,1990,72,1,73,423,102,1,,1,1,,1000,35,131,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963042732862,308962573732862,,1990,72,1,73,423,103,1,,1,1,,1000,40,120,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963047732862,308962578732862,,1990,72,1,73,442,101,1,,1,1,,1000,74,349,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963046732862,308962578732862,,1990,72,1,73,442,102,1,,1,1,,1000,47,308,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963045732862,308962578732862,,1990,72,1,73,442,103,1,,1,1,,1000,64,345,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963050732862,308962579732862,,1990,72,1,73,443,101,1,,1,1,,1000,50,358,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963049732862,308962579732862,,1990,72,1,73,443,102,1,,1,1,,1000,53,300,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963048732862,308962579732862,,1990,72,1,73,443,103,1,,1,1,,1000,50,335,,,2022-09-27 07:33:49,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963053732862,308962510732862,,1990,72,1,81,210,101,1,,1,1,,1000,40,20,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963052732862,308962510732862,,1990,72,1,81,210,102,1,,1,1,,1000,14,108,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963051732862,308962510732862,,1990,72,1,81,210,103,1,,1,1,,1000,40,39,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963056732862,308962511732862,,1990,72,1,81,211,101,1,,1,1,,1000,75,255,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963055732862,308962511732862,,1990,72,1,81,211,102,1,,1,1,,1000,55,280,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963054732862,308962511732862,,1990,72,1,81,211,103,1,,1,1,,1000,75,260,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963059732862,308962512732862,,1990,72,1,81,212,101,1,,1,1,,1000,40,110,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963058732862,308962512732862,,1990,72,1,81,212,102,1,,1,1,,1000,55,130,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963057732862,308962512732862,,1990,72,1,81,212,103,1,,1,1,,1000,30,160,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963062732862,308962513732862,,1990,72,1,81,213,101,1,,1,1,,1000,35,64,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963061732862,308962513732862,,1990,72,1,81,213,102,1,,1,1,,1000,80,157,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963060732862,308962513732862,,1990,72,1,81,213,103,1,,1,1,,1000,35,150,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963065732862,308962515732862,,1990,72,1,81,232,101,1,,1,1,,1000,100,237,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963064732862,308962515732862,,1990,72,1,81,232,102,1,,1,1,,1000,130,240,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963063732862,308962515732862,,1990,72,1,81,232,103,1,,1,1,,1000,100,279,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963068732862,308962516732862,,1990,72,1,81,234,101,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963067732862,308962516732862,,1990,72,1,81,234,102,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963066732862,308962516732862,,1990,72,1,81,234,103,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963071732862,308962520732862,,1990,72,1,81,253,101,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963070732862,308962520732862,,1990,72,1,81,253,102,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963069732862,308962520732862,,1990,72,1,81,253,103,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963074732862,308962521732862,,1990,72,1,81,254,101,1,,1,1,,1000,65,90,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963073732862,308962521732862,,1990,72,1,81,254,102,1,,1,1,,1000,56,183,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963072732862,308962521732862,,1990,72,1,81,254,103,1,,1,1,,1000,49,90,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963077732862,308962522732862,,1990,72,1,81,255,101,1,,1,1,,1000,55,20,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963076732862,308962522732862,,1990,72,1,81,255,102,1,,1,1,,1000,8,95,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963078732862,308962497732862,,1990,72,1,83,113,103,1,,1,1,,1000,1,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963075732862,308962522732862,,1990,72,1,81,255,103,1,,1,1,,1000,10,340,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963080732862,308962497732862,,1990,72,1,83,113,101,1,,1,1,,1000,1,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963079732862,308962497732862,,1990,72,1,83,113,102,1,,1,1,,1000,1,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963083732862,308962635732862,,1990,72,1,85,876,101,1,,1,1,,1000,65,6,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963082732862,308962635732862,,1990,72,1,85,876,102,1,,1,1,,1000,55,71,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963081732862,308962635732862,,1990,72,1,85,876,103,1,,1,1,,1000,50,55,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963086732862,308962637732862,,1990,72,1,85,892,101,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963085732862,308962637732862,,1990,72,1,85,892,102,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963084732862,308962637732862,,1990,72,1,85,892,103,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963089732862,308962642732862,,1990,72,1,89,950,101,1,,1,1,,1000,35,2,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963088732862,308962642732862,,1990,72,1,89,950,102,1,,1,1,,1000,25,15,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963087732862,308962642732862,,1990,72,1,89,950,103,1,,1,1,,1000,20,10,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963092732862,308962643732862,,1990,72,1,89,959,101,1,,1,1,,1000,25,360,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963091732862,308962643732862,,1990,72,1,89,959,102,1,,1,1,,1000,30,355,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963090732862,308962643732862,,1990,72,1,89,959,103,1,,1,1,,1000,28,345,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963095732862,308962585732862,,1990,72,1,91,493,101,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963094732862,308962585732862,,1990,72,1,91,493,102,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963093732862,308962585732862,,1990,72,1,91,493,103,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963098732862,308962507732862,,1990,72,1,93,196,101,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963097732862,308962507732862,,1990,72,1,93,196,102,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963096732862,308962507732862,,1990,72,1,93,196,103,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963101732862,308962514732862,,1990,72,1,93,215,101,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963100732862,308962514732862,,1990,72,1,93,215,102,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963099732862,308962514732862,,1990,72,1,93,215,103,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963104732862,308962517732862,,1990,72,1,93,235,101,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963103732862,308962517732862,,1990,72,1,93,235,102,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963102732862,308962517732862,,1990,72,1,93,235,103,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963107732862,308962518732862,,1990,72,1,93,236,101,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963106732862,308962518732862,,1990,72,1,93,236,102,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963105732862,308962518732862,,1990,72,1,93,236,103,2,,1,1,,1000,,0,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963110732862,308962630732862,,1990,72,1,95,844,101,1,,1,1,,1000,20,179,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963109732862,308962630732862,,1990,72,1,95,844,102,1,,1,1,,1000,50,355,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963108732862,308962630732862,,1990,72,1,95,844,103,1,,1,1,,1000,18,208,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963113732862,308962487732862,,1990,72,1,97,72,101,1,,1,1,,1000,62,180,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
308963112732862,308962487732862,,1990,72,1,97,72,102,1,,1,1,,1000,60,170,,,2022-09-27 07:33:50,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
