CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,MEASYEAR,LVSHRBCD,DSHRBCD,LVHRBCD,DHRBCD,LITTERCD,LVSHRBHT,DSHRBHT,LVHRBHT,DHRBHT,CREATED_DATE,MODIFIED_DATE,MICR_SAMPLE_METHOD
311817746489998,253419291010854,2011,72,109,6,2,2011,0,0,40,10,90.0,0.0,0.0,3.5,0.8,2015-03-17 15:10:59,,
311817747489998,253419291010854,2011,72,109,6,4,2011,0,0,50,10,99.0,0.0,0.0,4.0,3.4,2015-03-17 15:10:59,,
311813209489998,253419227010854,2011,72,109,9,1,2011,1,0,80,1,99.0,28.0,0.0,6.0,2.2,2015-03-17 15:10:57,,
311813210489998,253419227010854,2011,72,109,9,2,2011,0,0,20,0,20.0,0.0,0.0,2.0,0.0,2015-03-17 15:10:57,,
311813211489998,253419227010854,2011,72,109,9,3,2011,10,0,30,1,80.0,24.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311813212489998,253419227010854,2011,72,109,9,4,2011,0,0,10,1,50.0,0.0,0.0,1.5,0.1,2015-03-17 15:10:57,,
311812986489998,253419225010854,2011,72,111,7,1,2011,70,1,20,1,90.0,12.0,9.0,5.2,5.4,2015-03-17 15:10:57,,
311812987489998,253419225010854,2011,72,111,7,3,2011,70,40,30,1,80.0,18.3,12.5,6.0,0.3,2015-03-17 15:10:57,,
311812988489998,253419225010854,2011,72,111,7,4,2011,40,20,20,10,80.0,20.0,18.0,6.0,6.0,2015-03-17 15:10:57,,
311817483489998,253419289010854,2011,72,113,24,1,2011,0,0,30,10,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:59,,
311817484489998,253419289010854,2011,72,113,24,2,2011,0,0,20,1,80.0,0.0,0.0,1.1,0.4,2015-03-17 15:10:59,,
311818247489998,253419300010854,2011,72,117,3,2,2011,0,0,20,1,99.0,0.0,0.0,6.0,1.7,2015-03-17 15:10:59,,
311818248489998,253419300010854,2011,72,117,3,3,2011,20,40,99,60,30.0,4.7,5.4,4.8,1.6,2015-03-17 15:10:59,,
311814568489998,253419247010854,2011,72,119,5,1,2011,0,0,20,1,20.0,0.0,0.0,1.6,2.5,2015-03-17 15:10:58,,
311814569489998,253419247010854,2011,72,119,5,2,2011,0,0,1,0,99.0,0.0,0.0,1.3,0.0,2015-03-17 15:10:58,,
311814570489998,253419247010854,2011,72,119,5,3,2011,0,0,1,0,99.0,0.0,0.0,1.5,0.0,2015-03-17 15:10:58,,
311814571489998,253419247010854,2011,72,119,5,4,2011,0,0,10,0,70.0,0.0,0.0,0.9,0.0,2015-03-17 15:10:58,,
311814190489998,253419242010854,2011,72,119,25,1,2011,10,10,99,10,99.0,18.0,13.0,6.0,6.0,2015-03-17 15:10:58,,
311811399489998,253419204010854,2011,72,121,2,1,2011,0,0,60,40,90.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311814191489998,253419242010854,2011,72,119,25,2,2011,0,0,99,30,70.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311814192489998,253419242010854,2011,72,119,25,3,2011,1,10,80,50,90.0,12.0,12.0,6.0,6.0,2015-03-17 15:10:58,,
311814193489998,253419242010854,2011,72,119,25,4,2011,30,1,40,40,90.0,20.0,18.0,6.0,6.0,2015-03-17 15:10:58,,
311811400489998,253419204010854,2011,72,121,2,2,2011,20,20,20,10,99.0,20.0,12.8,6.0,6.0,2015-03-17 15:10:57,,
311811401489998,253419204010854,2011,72,121,2,3,2011,0,0,50,30,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311810514489998,253419189010854,2011,72,123,5,4,2011,80,40,30,30,80.0,15.7,13.2,6.0,6.0,2015-03-17 15:10:57,,
311811402489998,253419204010854,2011,72,121,2,4,2011,1,1,90,60,80.0,8.3,7.4,6.0,3.0,2015-03-17 15:10:57,,
311810512489998,253419189010854,2011,72,123,5,1,2011,50,30,50,30,99.0,14.5,13.0,4.8,2.5,2015-03-17 15:10:57,,
311810513489998,253419189010854,2011,72,123,5,2,2011,30,0,99,50,99.0,18.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311809316489998,253419170010854,2011,72,123,9,1,2011,0,0,99,70,40.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:56,,
311809317489998,253419170010854,2011,72,123,9,2,2011,0,0,90,30,30.0,0.0,0.0,6.0,4.2,2015-03-17 15:10:56,,
311809318489998,253419170010854,2011,72,123,9,3,2011,0,0,90,60,30.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:56,,
311809319489998,253419170010854,2011,72,123,9,4,2011,0,0,99,40,30.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:56,,
311812046489998,253419212010854,2011,72,125,3,1,2011,0,0,10,10,99.0,0.0,0.0,6.0,4.5,2015-03-17 15:10:57,,
311812047489998,253419212010854,2011,72,125,3,2,2011,0,0,20,10,99.0,0.0,0.0,1.5,1.0,2015-03-17 15:10:57,,
311812048489998,253419212010854,2011,72,125,3,3,2011,1,1,10,1,99.0,5.2,12.0,6.0,6.0,2015-03-17 15:10:57,,
311812049489998,253419212010854,2011,72,125,3,4,2011,20,1,20,10,99.0,10.0,9.6,2.8,2.6,2015-03-17 15:10:57,,
311813387489998,253419211010854,2011,72,125,5,1,2011,10,1,30,20,99.0,13.0,10.0,6.0,6.0,2015-03-17 15:10:57,,
311813388489998,253419211010854,2011,72,125,5,2,2011,0,0,30,40,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311813389489998,253419211010854,2011,72,125,5,3,2011,0,0,99,40,60.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311813390489998,253419211010854,2011,72,125,5,4,2011,0,0,50,10,99.0,0.0,0.0,1.4,1.2,2015-03-17 15:10:57,,
311811090489998,253419197010854,2011,72,125,9,1,2011,0,10,10,40,99.0,0.0,15.5,6.0,6.0,2015-03-17 15:10:57,,
311811091489998,253419197010854,2011,72,125,9,2,2011,0,20,40,50,99.0,0.0,24.1,6.0,6.0,2015-03-17 15:10:57,,
311811092489998,253419197010854,2011,72,125,9,3,2011,0,0,10,20,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311811093489998,253419197010854,2011,72,125,9,4,2011,1,0,20,1,99.0,10.0,0.0,5.9,0.5,2015-03-17 15:10:57,,
311811701489998,253419199010854,2011,72,129,6,1,2011,1,1,99,40,20.0,2.0,0.9,5.3,4.0,2015-03-17 15:10:57,,
311811702489998,253419199010854,2011,72,129,6,3,2011,0,0,99,1,20.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311811703489998,253419199010854,2011,72,129,6,4,2011,10,10,99,10,20.0,4.6,17.0,6.0,6.0,2015-03-17 15:10:57,,
311813647489998,253419231010854,2011,72,131,2,1,2011,20,0,90,10,40.0,1.3,0.0,6.0,6.0,2015-03-17 15:10:58,,
311813648489998,253419231010854,2011,72,131,2,2,2011,0,0,20,10,70.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311813649489998,253419231010854,2011,72,131,2,3,2011,0,0,80,20,90.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311813650489998,253419231010854,2011,72,131,2,4,2011,0,0,10,30,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311813295489998,253419232010854,2011,72,131,5,1,2011,1,0,60,20,90.0,2.6,0.0,6.0,6.0,2015-03-17 15:10:58,,
311813296489998,253419232010854,2011,72,131,5,2,2011,40,10,70,20,99.0,30.0,23.0,6.0,6.0,2015-03-17 15:10:58,,
311813297489998,253419232010854,2011,72,131,5,3,2011,20,0,50,50,99.0,12.1,0.0,6.0,6.0,2015-03-17 15:10:58,,
311810304489998,253419186010854,2011,72,133,2,1,2011,0,0,40,30,80.0,0.0,0.0,1.0,0.8,2015-03-17 15:10:57,,
311810305489998,253419186010854,2011,72,133,2,2,2011,0,0,90,40,60.0,0.0,0.0,4.5,4.1,2015-03-17 15:10:57,,
311810306489998,253419186010854,2011,72,133,2,3,2011,0,0,90,40,30.0,0.0,0.0,1.9,2.7,2015-03-17 15:10:57,,
311810307489998,253419186010854,2011,72,133,2,4,2011,0,0,50,40,99.0,0.0,0.0,3.3,2.7,2015-03-17 15:10:57,,
311813958489998,253419236010854,2011,72,135,1,1,2011,20,20,10,20,90.0,35.0,35.0,6.0,6.0,2015-03-17 15:10:58,,
311813959489998,253419236010854,2011,72,135,1,2,2011,40,40,1,0,70.0,40.0,40.0,1.8,0.0,2015-03-17 15:10:58,,
311813707489998,253419234010854,2011,72,139,1,4,2011,10,10,40,30,80.0,8.0,8.2,6.0,6.0,2015-03-17 15:10:58,,
311814431489998,253419246010854,2011,72,141,2,1,2011,0,0,90,40,80.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311814432489998,253419246010854,2011,72,141,2,2,2011,0,0,50,10,80.0,0.0,0.0,2.8,6.0,2015-03-17 15:10:58,,
311814433489998,253419246010854,2011,72,141,2,3,2011,10,10,30,10,99.0,15.0,15.0,3.0,0.7,2015-03-17 15:10:58,,
311814434489998,253419246010854,2011,72,141,2,4,2011,20,1,90,30,99.0,14.0,8.0,6.0,6.0,2015-03-17 15:10:58,,
311814751489998,253419251010854,2011,72,141,14,1,2011,0,1,70,40,99.0,0.0,14.0,6.0,6.0,2015-03-17 15:10:58,,
311814752489998,253419251010854,2011,72,141,14,2,2011,1,0,90,80,99.0,20.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311814753489998,253419251010854,2011,72,141,14,3,2011,20,1,70,30,99.0,20.0,9.0,6.0,6.0,2015-03-17 15:10:58,,
311814754489998,253419251010854,2011,72,141,14,4,2011,0,0,80,90,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311817230489998,253419286010854,2011,72,143,1,3,2011,1,0,99,10,40.0,3.0,0.0,3.0,3.7,2015-03-17 15:10:59,,
311817231489998,253419286010854,2011,72,143,1,4,2011,10,0,10,0,99.0,9.5,0.0,4.3,0.0,2015-03-17 15:10:59,,
311816970489998,253419278010854,2011,72,145,8,3,2011,20,0,20,1,80.0,7.9,0.0,3.9,1.1,2015-03-17 15:10:59,,
311811896489998,253419209010854,2011,72,149,1,4,2011,20,30,99,1,10.0,13.0,13.0,6.0,6.0,2015-03-17 15:10:57,,
311811552489998,253419210010854,2011,72,149,4,1,2011,40,40,80,50,90.0,12.0,12.0,6.0,6.0,2015-03-17 15:10:57,,
311811553489998,253419210010854,2011,72,149,4,2,2011,20,10,30,10,90.0,24.0,24.0,2.8,0.8,2015-03-17 15:10:57,,
311811554489998,253419210010854,2011,72,149,4,3,2011,30,10,80,30,90.0,14.0,10.0,6.0,6.0,2015-03-17 15:10:57,,
311811555489998,253419210010854,2011,72,149,4,4,2011,20,10,30,0,99.0,26.0,18.0,6.0,0.0,2015-03-17 15:10:57,,
311812452489998,253419217010854,2011,72,153,1,1,2011,10,20,20,10,99.0,8.0,7.5,6.0,6.0,2015-03-17 15:10:57,,
311812453489998,253419217010854,2011,72,153,1,2,2011,1,1,40,1,99.0,10.0,2.8,6.0,0.5,2015-03-17 15:10:57,,
311812454489998,253419217010854,2011,72,153,1,3,2011,0,1,20,1,99.0,0.0,4.4,6.0,0.9,2015-03-17 15:10:57,,
311812455489998,253419217010854,2011,72,153,1,4,2011,1,1,60,80,99.0,5.5,12.0,6.0,6.0,2015-03-17 15:10:57,,
311809266489998,253419172010854,2011,72,153,2,1,2011,0,0,70,60,50.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:56,,
311809648489998,253419178010854,2011,72,153,3,1,2011,0,0,10,0,90.0,0.0,0.0,6.0,0.0,2015-03-17 15:10:57,,
311809267489998,253419172010854,2011,72,153,2,2,2011,10,1,1,1,80.0,1.2,3.0,0.9,0.3,2015-03-17 15:10:56,,
311809268489998,253419172010854,2011,72,153,2,3,2011,0,0,1,30,50.0,0.0,0.0,0.2,1.0,2015-03-17 15:10:56,,
311809269489998,253419172010854,2011,72,153,2,4,2011,10,1,30,20,60.0,10.7,7.3,3.2,1.8,2015-03-17 15:10:56,,
311809649489998,253419178010854,2011,72,153,3,2,2011,0,0,1,1,99.0,0.0,0.0,0.6,0.6,2015-03-17 15:10:57,,
311809650489998,253419178010854,2011,72,153,3,3,2011,80,0,30,0,80.0,6.0,0.0,6.0,0.0,2015-03-17 15:10:57,,
311809651489998,253419178010854,2011,72,153,3,4,2011,40,10,20,10,40.0,7.2,4.0,2.8,0.9,2015-03-17 15:10:57,,
311817960489998,253419293010854,2011,72,153,11,1,2011,0,0,10,1,90.0,0.0,0.0,6.0,1.2,2015-03-17 15:10:59,,
311817961489998,253419293010854,2011,72,153,11,2,2011,0,0,10,1,90.0,0.0,0.0,4.0,0.8,2015-03-17 15:10:59,,
311817962489998,253419293010854,2011,72,153,11,3,2011,0,1,10,1,99.0,0.0,4.6,2.5,4.5,2015-03-17 15:10:59,,
311817963489998,253419293010854,2011,72,153,11,4,2011,0,0,1,1,99.0,0.0,0.0,1.0,0.2,2015-03-17 15:10:59,,
311812771489998,253419222010854,2011,72,153,12,1,2011,0,0,40,40,20.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311812772489998,253419222010854,2011,72,153,12,2,2011,0,0,50,20,50.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311812773489998,253419222010854,2011,72,153,12,3,2011,0,0,70,30,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311800524489998,197190464020004,2013,72,97,3,1,2014,20,1,1,0,70.0,17.0,8.2,6.0,0.0,2017-06-22 12:34:56,,
311812774489998,253419222010854,2011,72,153,12,4,2011,1,1,60,20,99.0,12.6,6.0,6.0,6.0,2015-03-17 15:10:57,,
311800525489998,197190464020004,2013,72,97,3,2,2014,30,1,20,20,80.0,3.7,2.2,6.0,0.4,2017-06-22 12:34:56,,
311800526489998,197190464020004,2013,72,97,3,3,2014,20,10,20,10,80.0,3.1,0.9,6.0,6.0,2017-06-22 12:34:56,,
311800527489998,197190464020004,2013,72,97,3,4,2014,30,1,20,10,80.0,11.0,1.4,6.0,2.6,2017-06-22 12:34:56,,
311800606489998,197190465020004,2013,72,97,20,1,2014,40,1,1,1,20.0,10.1,3.1,6.0,2.9,2017-06-22 12:34:56,,
311800607489998,197190465020004,2013,72,97,20,2,2014,10,1,0,1,10.0,4.7,4.0,0.0,0.2,2017-06-22 12:34:56,,
311800608489998,197190465020004,2013,72,97,20,3,2014,40,1,1,1,40.0,5.7,4.5,6.0,6.0,2017-06-22 12:34:56,,
311800609489998,197190465020004,2013,72,97,20,4,2014,30,1,1,0,80.0,10.1,5.8,0.5,0.0,2017-06-22 12:34:56,,
311800830489998,197190472020004,2013,72,97,27,1,2014,10,1,1,1,40.0,5.8,3.4,0.5,0.3,2017-06-22 12:34:56,,
311802007489998,197190501020004,2013,72,97,41,1,2014,20,0,1,70,80.0,7.3,0.0,4.0,4.0,2017-06-22 12:34:57,,
311800831489998,197190472020004,2013,72,97,27,2,2014,20,0,1,1,99.0,5.7,0.0,6.0,6.0,2017-06-22 12:34:56,,
311800832489998,197190472020004,2013,72,97,27,3,2014,10,0,1,1,70.0,5.4,0.0,0.3,5.3,2017-06-22 12:34:56,,
311800833489998,197190472020004,2013,72,97,27,4,2014,20,1,1,0,80.0,7.5,4.8,6.0,0.0,2017-06-22 12:34:56,,
311802008489998,197190501020004,2013,72,97,41,2,2014,40,0,1,30,40.0,6.3,0.0,0.9,2.5,2017-06-22 12:34:57,,
311802009489998,197190501020004,2013,72,97,41,3,2014,60,0,1,40,50.0,5.7,0.0,3.0,5.3,2017-06-22 12:34:57,,
311802010489998,197190501020004,2013,72,97,41,4,2014,10,1,10,80,90.0,5.3,3.5,3.6,5.4,2017-06-22 12:34:57,,
311799903489998,197190450020004,2013,72,97,52,1,2014,30,0,0,0,80.0,6.2,0.0,0.0,0.0,2017-06-22 12:34:56,,
311799904489998,197190450020004,2013,72,97,52,2,2014,10,0,1,0,80.0,3.6,0.0,6.0,0.0,2017-06-22 12:34:56,,
311799905489998,197190450020004,2013,72,97,52,3,2014,50,0,0,0,90.0,6.4,0.0,0.0,0.0,2017-06-22 12:34:56,,
311799906489998,197190450020004,2013,72,97,52,4,2014,10,1,1,0,90.0,4.3,3.2,6.0,0.0,2017-06-22 12:34:56,,
311800745489998,197190467020004,2013,72,97,54,1,2014,60,10,10,1,50.0,14.4,3.8,6.0,6.0,2017-06-22 12:34:56,,
311800746489998,197190467020004,2013,72,97,54,2,2014,30,1,1,1,50.0,7.2,7.2,0.6,0.6,2017-06-22 12:34:56,,
311800747489998,197190467020004,2013,72,97,54,3,2014,30,1,10,1,50.0,5.5,5.6,6.0,0.8,2017-06-22 12:34:56,,
311800748489998,197190467020004,2013,72,97,54,4,2014,60,10,1,1,30.0,4.8,4.3,0.6,0.1,2017-06-22 12:34:56,,
311801870489998,197190499020004,2013,72,97,61,1,2014,50,10,10,1,90.0,5.5,5.8,3.9,0.4,2017-06-22 12:34:57,,
311801871489998,197190499020004,2013,72,97,61,2,2014,20,10,10,1,90.0,5.8,5.6,4.1,0.6,2017-06-22 12:34:57,,
311801872489998,197190499020004,2013,72,97,61,3,2014,50,10,10,1,99.0,5.8,4.8,4.3,0.8,2017-06-22 12:34:57,,
311801873489998,197190499020004,2013,72,97,61,4,2014,40,10,1,1,80.0,7.1,4.5,6.0,0.8,2017-06-22 12:34:57,,
311800672489998,197190466020004,2013,72,97,62,1,2014,30,10,1,0,60.0,3.0,1.0,3.0,0.0,2017-06-22 12:34:56,,
311800673489998,197190466020004,2013,72,97,62,2,2014,30,1,10,1,60.0,5.0,3.0,4.0,1.0,2017-06-22 12:34:56,,
311800674489998,197190466020004,2013,72,97,62,3,2014,60,1,30,1,50.0,5.0,3.0,6.0,3.0,2017-06-22 12:34:56,,
311800675489998,197190466020004,2013,72,97,62,4,2014,10,1,10,1,80.0,3.0,1.0,4.0,2.0,2017-06-22 12:34:56,,
311801335489998,197190481020004,2013,72,97,66,1,2014,10,1,1,1,30.0,12.8,4.2,0.5,0.2,2017-06-22 12:34:56,,
311801336489998,197190481020004,2013,72,97,66,2,2014,10,1,0,0,90.0,13.1,2.8,0.0,0.0,2017-06-22 12:34:56,,
311801337489998,197190481020004,2013,72,97,66,3,2014,1,1,0,0,40.0,16.9,5.2,0.0,0.0,2017-06-22 12:34:56,,
311801338489998,197190481020004,2013,72,97,66,4,2014,70,1,0,0,20.0,9.4,6.1,0.0,0.0,2017-06-22 12:34:56,,
311800089489998,197190451020004,2013,72,97,75,1,2014,10,0,0,0,60.0,4.2,0.0,0.0,0.0,2017-06-22 12:34:56,,
311800090489998,197190451020004,2013,72,97,75,2,2014,10,10,0,1,50.0,3.9,2.4,0.0,2.5,2017-06-22 12:34:56,,
311800091489998,197190451020004,2013,72,97,75,3,2014,30,1,0,0,30.0,5.8,8.7,0.0,0.0,2017-06-22 12:34:56,,
311800092489998,197190451020004,2013,72,97,75,4,2014,60,1,0,0,10.0,8.1,3.3,0.0,0.0,2017-06-22 12:34:56,,
311801507489998,197190487020004,2013,72,97,89,1,2014,20,1,1,1,30.0,2.7,1.1,0.4,0.4,2017-06-22 12:34:56,,
311801508489998,197190487020004,2013,72,97,89,2,2014,60,10,10,1,40.0,11.1,4.7,6.0,0.8,2017-06-22 12:34:56,,
311801509489998,197190487020004,2013,72,97,89,3,2014,40,10,1,1,40.0,4.0,3.8,2.1,0.5,2017-06-22 12:34:56,,
311801510489998,197190487020004,2013,72,97,89,4,2014,40,10,1,1,40.0,4.8,3.0,3.2,0.4,2017-06-22 12:34:56,,
311801025489998,197190474020004,2013,72,97,90,1,2014,1,0,1,1,90.0,2.0,0.0,3.5,0.6,2017-06-22 12:34:56,,
311801026489998,197190474020004,2013,72,97,90,2,2014,20,1,10,1,80.0,5.0,2.0,6.0,2.0,2017-06-22 12:34:56,,
311801027489998,197190474020004,2013,72,97,90,3,2014,20,0,1,0,80.0,2.0,0.0,5.0,0.0,2017-06-22 12:34:56,,
311801028489998,197190474020004,2013,72,97,90,4,2014,40,10,1,1,70.0,4.0,3.0,2.0,2.0,2017-06-22 12:34:56,,
311800421489998,197190459020004,2013,72,97,92,1,2014,10,0,1,0,70.0,6.2,0.0,6.0,0.0,2017-06-22 12:34:56,,
311800422489998,197190459020004,2013,72,97,92,2,2014,20,1,1,0,70.0,13.1,3.1,6.0,0.0,2017-06-22 12:34:56,,
311800423489998,197190459020004,2013,72,97,92,3,2014,30,0,1,0,70.0,9.3,0.0,6.0,0.0,2017-06-22 12:34:56,,
311800424489998,197190459020004,2013,72,97,92,4,2014,30,1,1,0,90.0,14.2,4.6,6.0,0.0,2017-06-22 12:34:56,,
311801186489998,197190479020004,2013,72,97,93,1,2014,40,1,1,1,60.0,4.9,2.4,6.0,3.6,2017-06-22 12:34:56,,
311801187489998,197190479020004,2013,72,97,93,2,2014,10,1,1,1,20.0,4.3,3.3,6.0,0.6,2017-06-22 12:34:56,,
311801188489998,197190479020004,2013,72,97,93,3,2014,10,1,1,0,20.0,8.8,5.4,2.8,0.0,2017-06-22 12:34:56,,
311801189489998,197190479020004,2013,72,97,93,4,2014,40,0,1,0,70.0,10.3,0.0,0.4,0.0,2017-06-22 12:34:56,,
311801105489998,197190478020004,2013,72,97,100,1,2014,20,0,1,1,80.0,12.3,0.0,4.6,1.8,2017-06-22 12:34:56,,
311801106489998,197190478020004,2013,72,97,100,2,2014,20,0,1,0,60.0,6.2,0.0,6.0,0.0,2017-06-22 12:34:56,,
311801107489998,197190478020004,2013,72,97,100,3,2014,50,0,1,0,80.0,7.5,0.0,6.0,0.0,2017-06-22 12:34:56,,
311801108489998,197190478020004,2013,72,97,100,4,2014,20,0,1,1,40.0,4.1,0.0,6.0,0.4,2017-06-22 12:34:56,,
311802089489998,197190508020004,2013,72,97,128,1,2014,0,0,20,1,60.0,0.0,0.0,4.8,0.6,2017-06-22 12:34:57,,
311802090489998,197190508020004,2013,72,97,128,2,2014,40,10,1,10,40.0,5.1,5.8,4.1,1.1,2017-06-22 12:34:57,,
311802091489998,197190508020004,2013,72,97,128,3,2014,50,10,10,10,80.0,6.6,9.6,1.1,0.8,2017-06-22 12:34:57,,
311802092489998,197190508020004,2013,72,97,128,4,2014,60,20,10,10,70.0,6.0,7.0,6.0,1.0,2017-06-22 12:34:57,,
311800169489998,197190452020004,2013,72,97,129,1,2014,20,40,10,10,50.0,4.8,2.4,2.4,0.8,2017-06-22 12:34:56,,
311800170489998,197190452020004,2013,72,97,129,2,2014,10,20,1,10,50.0,2.8,3.1,0.6,0.9,2017-06-22 12:34:56,,
311800171489998,197190452020004,2013,72,97,129,3,2014,10,10,10,10,60.0,5.2,2.4,0.6,1.1,2017-06-22 12:34:56,,
311800172489998,197190452020004,2013,72,97,129,4,2014,20,10,1,10,30.0,4.9,2.2,0.9,1.0,2017-06-22 12:34:56,,
311801593489998,197190488020004,2013,72,97,134,1,2014,20,1,1,0,40.0,9.8,2.8,6.0,0.0,2017-06-22 12:34:56,,
311801594489998,197190488020004,2013,72,97,134,2,2014,10,1,0,0,30.0,6.7,3.1,0.0,0.0,2017-06-22 12:34:56,,
311801595489998,197190488020004,2013,72,97,134,3,2014,20,1,1,0,80.0,12.8,2.1,6.0,0.0,2017-06-22 12:34:56,,
311801596489998,197190488020004,2013,72,97,134,4,2014,10,1,0,0,40.0,4.2,4.3,0.0,0.0,2017-06-22 12:34:56,,
311801699489998,197190494020004,2013,72,97,157,1,2014,10,0,1,0,70.0,2.9,0.0,4.0,0.0,2017-06-22 12:34:57,,
311801700489998,197190494020004,2013,72,97,157,2,2014,50,0,1,0,90.0,12.1,0.0,4.8,0.0,2017-06-22 12:34:57,,
311801701489998,197190494020004,2013,72,97,157,3,2014,20,1,1,0,40.0,4.9,6.6,6.0,0.0,2017-06-22 12:34:57,,
311801702489998,197190494020004,2013,72,97,157,4,2014,10,0,1,1,50.0,2.7,0.0,6.0,0.3,2017-06-22 12:34:57,,
311801270489998,197190480020004,2013,72,97,165,1,2014,30,1,1,0,50.0,11.8,4.0,6.0,0.0,2017-06-22 12:34:56,,
311801271489998,197190480020004,2013,72,97,165,2,2014,10,1,1,0,50.0,8.1,1.9,6.0,0.0,2017-06-22 12:34:56,,
311801272489998,197190480020004,2013,72,97,165,3,2014,10,1,1,1,60.0,12.3,4.0,6.0,0.2,2017-06-22 12:34:56,,
311801273489998,197190480020004,2013,72,97,165,4,2014,10,1,1,1,70.0,4.8,4.7,6.0,6.0,2017-06-22 12:34:56,,
311800340489998,197190458020004,2013,72,97,167,1,2014,20,1,10,1,30.0,5.6,2.3,1.8,1.8,2017-06-22 12:34:56,,
311800341489998,197190458020004,2013,72,97,167,2,2014,60,10,1,1,40.0,6.8,2.9,0.6,0.6,2017-06-22 12:34:56,,
311800342489998,197190458020004,2013,72,97,167,3,2014,40,1,10,1,40.0,4.1,1.1,6.0,0.5,2017-06-22 12:34:56,,
311800343489998,197190458020004,2013,72,97,167,4,2014,20,10,20,1,30.0,6.8,3.3,5.5,0.6,2017-06-22 12:34:56,,
311800265489998,197190457020004,2013,72,97,179,1,2014,20,1,1,10,20.0,4.9,4.7,3.6,4.6,2017-06-22 12:34:56,,
311800266489998,197190457020004,2013,72,97,179,2,2014,50,1,30,10,70.0,2.9,0.8,6.0,1.1,2017-06-22 12:34:56,,
311800267489998,197190457020004,2013,72,97,179,3,2014,30,1,1,1,99.0,8.1,0.6,6.0,0.7,2017-06-22 12:34:56,,
311800268489998,197190457020004,2013,72,97,179,4,2014,30,0,1,1,90.0,1.1,0.0,6.0,0.5,2017-06-22 12:34:56,,
311801793489998,197190495020004,2013,72,97,185,1,2014,10,1,1,1,20.0,4.0,3.8,0.3,0.3,2017-06-22 12:34:57,,
311801794489998,197190495020004,2013,72,97,185,2,2014,10,1,1,0,90.0,9.0,4.3,6.0,0.0,2017-06-22 12:34:57,,
311801795489998,197190495020004,2013,72,97,185,3,2014,10,1,0,0,99.0,3.8,2.7,0.0,0.0,2017-06-22 12:34:57,,
311801796489998,197190495020004,2013,72,97,185,4,2014,10,1,1,0,70.0,7.8,4.4,0.4,0.0,2017-06-22 12:34:57,,
311800918489998,197190473020004,2013,72,97,189,1,2014,20,10,10,1,90.0,8.2,5.8,6.0,0.8,2017-06-22 12:34:56,,
311800919489998,197190473020004,2013,72,97,189,2,2014,40,1,10,1,40.0,4.5,1.5,3.3,0.6,2017-06-22 12:34:56,,
311800920489998,197190473020004,2013,72,97,189,3,2014,40,10,10,1,70.0,4.7,4.8,6.0,0.4,2017-06-22 12:34:56,,
311800921489998,197190473020004,2013,72,97,189,4,2014,30,10,1,1,60.0,6.3,6.6,2.8,0.6,2017-06-22 12:34:56,,
311801943489998,197190500020004,2013,72,97,195,1,2014,40,20,0,0,60.0,4.8,4.4,0.0,0.0,2017-06-22 12:34:57,,
311801944489998,197190500020004,2013,72,97,195,2,2014,30,10,1,10,40.0,4.1,4.8,0.4,0.6,2017-06-22 12:34:57,,
311801945489998,197190500020004,2013,72,97,195,3,2014,40,0,1,1,60.0,3.3,0.0,0.6,0.6,2017-06-22 12:34:57,,
311801946489998,197190500020004,2013,72,97,195,4,2014,20,10,1,1,80.0,4.0,3.9,0.3,0.3,2017-06-22 12:34:57,,
311801437489998,197190486020004,2013,72,97,198,1,2014,40,10,1,10,40.0,4.9,4.0,1.1,2.1,2017-06-22 12:34:56,,
311801438489998,197190486020004,2013,72,97,198,2,2014,20,1,10,1,70.0,4.4,2.2,6.0,0.8,2017-06-22 12:34:56,,
311801439489998,197190486020004,2013,72,97,198,3,2014,20,1,10,1,60.0,3.0,2.2,6.0,0.6,2017-06-22 12:34:56,,
