CN,PLT_CN,VVT_CN,VSB_CN,VPS_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,SP_CANOPY_COVER_TOTAL,SP_CANOPY_COVER_LAYER_1_2,SP_CANOPY_COVER_LAYER_3,SP_CANOPY_COVER_LAYER_4,QUAD_1_PRESENCE,QUAD_2_PRESENCE,QUAD_3_PRESENCE,DUMMY_SUBP_COVER_PRE2004,MAX_COVER_LAYER_NBR_PRE2004,CREATED_DATE,MODIFIED_DATE
313424305489998,249604488010854,250126679010854,250126765010854,250126940010854,2008,72,97,27,4,CODO,1,CODO,0.01,0.01,0.01,0.0,0,0,0,,,2015-03-20 16:01:33,
313424307489998,249604488010854,250126679010854,250126765010854,250126963010854,2008,72,97,27,4,COMI,1,COMI,12.0,5.0,10.0,0.0,1,1,0,,,2015-03-20 16:01:33,
313424323489998,249604488010854,250126679010854,250126765010854,250126936010854,2008,72,97,27,4,OPMO2,1,COMO8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424309489998,249604488010854,250126679010854,250126765010854,250126930010854,2008,72,97,27,4,CRDI8,1,CRDI8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424311489998,249604488010854,250126679010854,250126765010854,250126962010854,2008,72,97,27,4,CRLU2,1,CRLU2,25.0,25.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:33,
313424313489998,249604488010854,250126679010854,250126765010854,250126931010854,2008,72,97,27,4,CRRH,1,CRRH,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424315489998,249604488010854,250126679010854,250126765010854,250126933010854,2008,72,97,27,4,EUFO3,1,EUFO3,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424316489998,249604488010854,250126679010854,250126765010854,250126938010854,2008,72,97,27,4,EUPE8,1,EUPE8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424320489998,249604488010854,250126679010854,250126765010854,250126925010854,2008,72,97,27,4,METO3,1,METO3,1.0,0.01,1.0,0.0,0,0,1,,,2015-03-20 16:01:33,
313424322489998,249604488010854,250126679010854,250126765010854,250126929010854,2008,72,97,27,4,MYFR,1,MYFR,3.0,2.0,3.0,0.0,1,0,0,,,2015-03-20 16:01:33,
313424324489998,249604488010854,250126679010854,250126765010854,250126935010854,2008,72,97,27,4,OPRE2,1,OPRE2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424326489998,249604488010854,250126679010854,250126765010854,250126917010854,2008,72,97,27,4,PHEP,1,PHEP,10.0,10.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:33,
313424329489998,249604488010854,250126679010854,250126765010854,250126922010854,2008,72,97,27,4,PLOB2,1,PLOB2,1.0,1.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:33,
313424331489998,249604488010854,250126679010854,250126765010854,250126926010854,2008,72,97,27,4,PSMO3,1,PSMO3,1.0,1.0,1.0,0.0,1,0,0,,,2015-03-20 16:01:33,
313424333489998,249604488010854,250126679010854,250126765010854,250126927010854,2008,72,97,27,4,REUN,1,REUN,5.0,3.0,5.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424335489998,249604488010854,250126679010854,250126765010854,250126918010854,2008,72,97,27,4,SEUT2,1,SEUT2,1.0,1.0,0.0,0.0,1,0,1,,,2015-03-20 16:01:33,
313424337489998,249604488010854,250126679010854,250126765010854,250126923010854,2008,72,97,27,4,TAHE,1,TAHE,2.0,2.0,2.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424339489998,249604488010854,250126679010854,250126765010854,250126916010854,2008,72,97,27,4,TIRE,1,TIRE,2.0,2.0,1.0,0.0,1,1,1,,,2015-03-20 16:01:33,
313424341489998,249604488010854,250126679010854,250126765010854,250126928010854,2008,72,97,27,4,TIUT,1,TIUT,1.0,1.0,1.0,0.0,0,1,0,,,2015-03-20 16:01:33,
313425162489998,249604510010854,250126698010854,250126719010854,250127484010854,2008,72,97,41,2,2PLANT,1,2PLANT,40.0,40.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425165489998,249604510010854,250126698010854,250126719010854,250127489010854,2008,72,97,41,2,ANAC4,1,ANAC4,20.0,20.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425166489998,249604510010854,250126698010854,250126719010854,250127407010854,2008,72,97,41,2,CENTR2,1,CENTR2,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425167489998,249604510010854,250126698010854,250126719010854,250127487010854,2008,72,97,41,2,CHNI2,1,CHNI2,0.01,0.01,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425169489998,249604510010854,250126698010854,250126719010854,250127491010854,2008,72,97,41,2,CITR2,1,CITR2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425170489998,249604510010854,250126698010854,250126719010854,250127480010854,2008,72,97,41,2,COERE,1,COERE,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425172489998,249604510010854,250126698010854,250126719010854,250127496010854,2008,72,97,41,2,COHI3,1,COHI3,0.01,0.01,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425187489998,249604510010854,250126698010854,250126719010854,250127490010854,2008,72,97,41,2,OPMO2,1,COMO8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425173489998,249604510010854,250126698010854,250126719010854,250127405010854,2008,72,97,41,2,CRBE4,1,CRBE4,40.0,40.0,0.0,0.0,1,1,0,,,2015-03-20 16:01:35,
313425175489998,249604510010854,250126698010854,250126719010854,250127406010854,2008,72,97,41,2,CRDI8,1,CRDI8,5.0,5.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425179489998,249604510010854,250126698010854,250126719010854,250127492010854,2008,72,97,41,2,GADU2,1,GADU2,1.0,1.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425180489998,249604510010854,250126698010854,250126719010854,250127403010854,2008,72,97,41,2,HAPO2,1,HAPO2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425182489998,249604510010854,250126698010854,250126719010854,250127488010854,2008,72,97,41,2,LAIN2,1,LAIN2,1.0,1.0,0.0,0.0,0,1,1,,,2015-03-20 16:01:35,
313425184489998,249604510010854,250126698010854,250126719010854,250127485010854,2008,72,97,41,2,MANI3,1,MANI3,10.0,10.0,0.0,0.0,0,1,1,,,2015-03-20 16:01:35,
313425186489998,249604510010854,250126698010854,250126719010854,250127494010854,2008,72,97,41,2,MEIN7,1,MEIN7,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425189489998,249604510010854,250126698010854,250126719010854,250127409010854,2008,72,97,41,2,OPRE2,1,OPRE2,0.01,0.01,0.0,0.0,1,1,0,,,2015-03-20 16:01:35,
313425191489998,249604510010854,250126698010854,250126719010854,250127408010854,2008,72,97,41,2,PASU3,1,PASU3,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425193489998,249604510010854,250126698010854,250126719010854,250127404010854,2008,72,97,41,2,PLOB2,1,PLOB2,15.0,15.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425195489998,249604510010854,250126698010854,250126719010854,250127493010854,2008,72,97,41,2,RAAC,1,RAAC,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425196489998,249604510010854,250126698010854,250126719010854,250127495010854,2008,72,97,41,2,REUN,1,REUN,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425197489998,249604510010854,250126698010854,250126719010854,250127479010854,2008,72,97,41,2,STEM3,1,STEM3,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425163489998,249604510010854,250126698010854,250126721010854,250127484010854,2008,72,97,41,4,2PLANT,1,2PLANT,80.0,80.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:35,
313425168489998,249604510010854,250126698010854,250126721010854,250127487010854,2008,72,97,41,4,CHNI2,1,CHNI2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425171489998,249604510010854,250126698010854,250126721010854,250127486010854,2008,72,97,41,4,COGL6,1,COGL6,2.0,2.0,0.0,0.0,1,0,1,,,2015-03-20 16:01:35,
313425188489998,249604510010854,250126698010854,250126721010854,250127490010854,2008,72,97,41,4,OPMO2,1,COMO8,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425174489998,249604510010854,250126698010854,250126721010854,250127405010854,2008,72,97,41,4,CRBE4,1,CRBE4,6.0,6.0,0.01,0.0,1,1,1,,,2015-03-20 16:01:35,
313425176489998,249604510010854,250126698010854,250126721010854,250127406010854,2008,72,97,41,4,CRDI8,1,CRDI8,7.0,7.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425177489998,249604510010854,250126698010854,250126721010854,250127481010854,2008,72,97,41,4,CUSCU,1,CUSCU,5.0,5.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425178489998,249604510010854,250126698010854,250126721010854,250127483010854,2008,72,97,41,4,CUUM,1,CUUM,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425181489998,249604510010854,250126698010854,250126721010854,250127403010854,2008,72,97,41,4,HAPO2,1,HAPO2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425183489998,249604510010854,250126698010854,250126721010854,250127488010854,2008,72,97,41,4,LAIN2,1,LAIN2,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425185489998,249604510010854,250126698010854,250126721010854,250127485010854,2008,72,97,41,4,MANI3,1,MANI3,25.0,25.0,0.0,0.0,1,1,0,,,2015-03-20 16:01:35,
313425190489998,249604510010854,250126698010854,250126721010854,250127409010854,2008,72,97,41,4,OPRE2,1,OPRE2,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425192489998,249604510010854,250126698010854,250126721010854,250127497010854,2008,72,97,41,4,PITE4,1,PITE4,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425194489998,249604510010854,250126698010854,250126721010854,250127404010854,2008,72,97,41,4,PLOB2,1,PLOB2,9.0,9.0,0.0,0.0,1,0,1,,,2015-03-20 16:01:35,
313425198489998,249604510010854,250126698010854,250126721010854,250127479010854,2008,72,97,41,4,STEM3,1,STEM3,0.01,0.01,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425199489998,249604510010854,250126698010854,250126721010854,250127482010854,2008,72,97,41,4,TIRE,1,TIRE,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425164489998,249604510010854,250126698010854,250126721010854,250127498010854,2008,72,97,41,4,2PLANT,2,2PLANT,3.0,3.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313424578489998,249604495010854,250126685010854,250126787010854,250127113010854,2008,72,97,52,2,AMEL,1,AMEL,3.0,0.0,3.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424579489998,249604495010854,250126685010854,250126787010854,250127109010854,2008,72,97,52,2,ANAC4,1,ANAC4,18.0,14.0,7.0,0.0,1,1,0,,,2015-03-20 16:01:34,
313424582489998,249604495010854,250126685010854,250126787010854,250127112010854,2008,72,97,52,2,BUSI,1,BUSI,12.0,1.0,12.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424584489998,249604495010854,250126685010854,250126787010854,250127121010854,2008,72,97,52,2,CEVI2,1,CEVI2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424585489998,249604495010854,250126685010854,250126787010854,250127120010854,2008,72,97,52,2,CHLI5,1,CHLI5,15.0,15.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313424587489998,249604495010854,250126685010854,250126787010854,250127111010854,2008,72,97,52,2,CODO,1,CODO,6.0,5.0,2.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424588489998,249604495010854,250126685010854,250126787010854,250127122010854,2008,72,97,52,2,COHI3,1,COHI3,1.0,1.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424590489998,249604495010854,250126685010854,250126787010854,250127114010854,2008,72,97,52,2,COMI,1,COMI,15.0,6.0,11.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313424592489998,249604495010854,250126685010854,250126787010854,250127131010854,2008,72,97,52,2,CRBE4,1,CRBE4,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424593489998,249604495010854,250126685010854,250126787010854,250127117010854,2008,72,97,52,2,CRDI8,1,CRDI8,15.0,15.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313424594489998,249604495010854,250126685010854,250126787010854,250127108010854,2008,72,97,52,2,CRLU2,1,CRLU2,40.0,40.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313424597489998,249604495010854,250126685010854,250126787010854,250127125010854,2008,72,97,52,2,DOHA2,1,DOHA2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424599489998,249604495010854,250126685010854,250126787010854,250127123010854,2008,72,97,52,2,EUMO,1,EUMO,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424602489998,249604495010854,250126685010854,250126787010854,250127127010854,2008,72,97,52,2,FICI,1,FICI,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424604489998,249604495010854,250126685010854,250126787010854,250127119010854,2008,72,97,52,2,HAPO2,1,HAPO2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424606489998,249604495010854,250126685010854,250126787010854,250127128010854,2008,72,97,52,2,JAPE,1,JAPE,0.01,0.01,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424609489998,249604495010854,250126685010854,250126787010854,250127115010854,2008,72,97,52,2,OPRE2,1,OPRE2,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424613489998,249604495010854,250126685010854,250126787010854,250127129010854,2008,72,97,52,2,PLOB2,1,PLOB2,3.0,3.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424618489998,249604495010854,250126685010854,250126787010854,250127124010854,2008,72,97,52,2,REUN,1,REUN,6.0,4.0,4.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424620489998,249604495010854,250126685010854,250126787010854,250127130010854,2008,72,97,52,2,RHMI4,1,RHMI4,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424621489998,249604495010854,250126685010854,250126787010854,250127116010854,2008,72,97,52,2,SEUT2,1,SEUT2,1.0,1.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313424623489998,249604495010854,250126685010854,250126787010854,250127126010854,2008,72,97,52,2,STEM3,1,STEM3,2.0,0.01,1.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424624489998,249604495010854,250126685010854,250126787010854,250127118010854,2008,72,97,52,2,TAHE,1,TAHE,15.0,7.0,12.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424626489998,249604495010854,250126685010854,250126787010854,250127110010854,2008,72,97,52,2,TIRE,1,TIRE,0.01,0.01,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424628489998,249604495010854,250126685010854,250126787010854,250127132010854,2008,72,97,52,2,TIUT,1,TIUT,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424580489998,249604495010854,250126685010854,250126789010854,250127109010854,2008,72,97,52,4,ANAC4,1,ANAC4,5.0,2.0,4.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424581489998,249604495010854,250126685010854,250126789010854,250127140010854,2008,72,97,52,4,BOSU2,1,BOSU2,8.0,2.0,7.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424583489998,249604495010854,250126685010854,250126789010854,250127112010854,2008,72,97,52,4,BUSI,1,BUSI,20.0,2.0,20.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424586489998,249604495010854,250126685010854,250126789010854,250127143010854,2008,72,97,52,4,CODI5,1,CODI5,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424589489998,249604495010854,250126685010854,250126789010854,250127122010854,2008,72,97,52,4,COHI3,1,COHI3,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424591489998,249604495010854,250126685010854,250126789010854,250127114010854,2008,72,97,52,4,COMI,1,COMI,25.0,7.0,20.0,0.0,1,1,0,,,2015-03-20 16:01:34,
313424595489998,249604495010854,250126685010854,250126789010854,250127108010854,2008,72,97,52,4,CRLU2,1,CRLU2,50.0,50.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313424596489998,249604495010854,250126685010854,250126789010854,250127137010854,2008,72,97,52,4,CRRH,1,CRRH,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424598489998,249604495010854,250126685010854,250126789010854,250127125010854,2008,72,97,52,4,DOHA2,1,DOHA2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424600489998,249604495010854,250126685010854,250126789010854,250127123010854,2008,72,97,52,4,EUMO,1,EUMO,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424601489998,249604495010854,250126685010854,250126789010854,250127134010854,2008,72,97,52,4,EUPE8,1,EUPE8,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424603489998,249604495010854,250126685010854,250126789010854,250127142010854,2008,72,97,52,4,GUPU,1,GUPU,3.0,0.0,3.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424605489998,249604495010854,250126685010854,250126789010854,250127119010854,2008,72,97,52,4,HAPO2,1,HAPO2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424607489998,249604495010854,250126685010854,250126789010854,250127128010854,2008,72,97,52,4,JAPE,1,JAPE,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424608489998,249604495010854,250126685010854,250126789010854,250127133010854,2008,72,97,52,4,MYFR,1,MYFR,8.0,3.0,8.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424610489998,249604495010854,250126685010854,250126789010854,250127115010854,2008,72,97,52,4,OPRE2,1,OPRE2,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424611489998,249604495010854,250126685010854,250126789010854,250127141010854,2008,72,97,52,4,PEHU3,1,PEHU3,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424612489998,249604495010854,250126685010854,250126789010854,250127136010854,2008,72,97,52,4,PIRO6,1,PIRO6,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424614489998,249604495010854,250126685010854,250126789010854,250127129010854,2008,72,97,52,4,PLOB2,1,PLOB2,4.0,1.0,4.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424615489998,249604495010854,250126685010854,250126789010854,250127138010854,2008,72,97,52,4,PRAG,1,PRAG,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424616489998,249604495010854,250126685010854,250126789010854,250127139010854,2008,72,97,52,4,PSMO3,1,PSMO3,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424617489998,249604495010854,250126685010854,250126789010854,250127135010854,2008,72,97,52,4,RAAC,1,RAAC,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424619489998,249604495010854,250126685010854,250126789010854,250127124010854,2008,72,97,52,4,REUN,1,REUN,12.0,7.0,8.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424622489998,249604495010854,250126685010854,250126789010854,250127116010854,2008,72,97,52,4,SEUT2,1,SEUT2,1.0,1.0,0.0,0.0,1,0,1,,,2015-03-20 16:01:34,
313424625489998,249604495010854,250126685010854,250126789010854,250127118010854,2008,72,97,52,4,TAHE,1,TAHE,5.0,3.0,3.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424627489998,249604495010854,250126685010854,250126789010854,250127110010854,2008,72,97,52,4,TIRE,1,TIRE,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424629489998,249604495010854,250126685010854,250126789010854,250127132010854,2008,72,97,52,4,TIUT,1,TIUT,2.0,1.0,1.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313425253489998,249604512010854,250126700010854,250126727010854,250127532010854,2008,72,97,54,2,ANAC4,1,ANAC4,30.0,30.0,3.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425256489998,249604512010854,250126700010854,250126727010854,250127553010854,2008,72,97,54,2,BUSI,1,BUSI,0.01,0.0,0.0,0.01,0,0,0,,,2015-03-20 16:01:35,
313425257489998,249604512010854,250126700010854,250126727010854,250127545010854,2008,72,97,54,2,CEVI2,1,CEVI2,0.01,0.01,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425259489998,249604512010854,250126700010854,250126727010854,250127533010854,2008,72,97,54,2,CHNI2,1,CHNI2,7.0,7.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425261489998,249604512010854,250126700010854,250126727010854,250127544010854,2008,72,97,54,2,CODO,1,CODO,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425262489998,249604512010854,250126700010854,250126727010854,250127537010854,2008,72,97,54,2,COHI3,1,COHI3,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425264489998,249604512010854,250126700010854,250126727010854,250127540010854,2008,72,97,54,2,COMI,1,COMI,12.0,10.0,3.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425276489998,249604512010854,250126700010854,250126727010854,250127552010854,2008,72,97,54,2,OPMO2,1,COMO8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425266489998,249604512010854,250126700010854,250126727010854,250127536010854,2008,72,97,54,2,CRBE4,1,CRBE4,2.0,2.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:35,
313425268489998,249604512010854,250126700010854,250126727010854,250127534010854,2008,72,97,54,2,CRDI8,1,CRDI8,2.0,2.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425270489998,249604512010854,250126700010854,250126727010854,250127535010854,2008,72,97,54,2,CRLU2,1,CRLU2,15.0,15.0,0.0,0.0,0,1,1,,,2015-03-20 16:01:35,
313425272489998,249604512010854,250126700010854,250126727010854,250127550010854,2008,72,97,54,2,EUPE8,1,EUPE8,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425274489998,249604512010854,250126700010854,250126727010854,250127549010854,2008,72,97,54,2,GADU2,1,GADU2,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425277489998,249604512010854,250126700010854,250126727010854,250127548010854,2008,72,97,54,2,OPRE2,1,OPRE2,3.0,3.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425279489998,249604512010854,250126700010854,250126727010854,250127541010854,2008,72,97,54,2,PALA12,1,PALA12,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425281489998,249604512010854,250126700010854,250126727010854,250127539010854,2008,72,97,54,2,PIAL3,1,PIAL3,3.0,0.01,3.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425282489998,249604512010854,250126700010854,250126727010854,250127546010854,2008,72,97,54,2,PLOB2,1,PLOB2,2.0,2.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425284489998,249604512010854,250126700010854,250126727010854,250127551010854,2008,72,97,54,2,PSMO3,1,PSMO3,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425286489998,249604512010854,250126700010854,250126727010854,250127538010854,2008,72,97,54,2,REUN,1,REUN,20.0,20.0,5.0,0.0,1,0,1,,,2015-03-20 16:01:35,
313425288489998,249604512010854,250126700010854,250126727010854,250127542010854,2008,72,97,54,2,SEUT2,1,SEUT2,2.0,2.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425291489998,249604512010854,250126700010854,250126727010854,250127547010854,2008,72,97,54,2,TAHE,1,TAHE,6.0,1.0,5.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425293489998,249604512010854,250126700010854,250126727010854,250127543010854,2008,72,97,54,2,TIRE,1,TIRE,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425254489998,249604512010854,250126700010854,250126741010854,250127532010854,2008,72,97,54,4,ANAC4,1,ANAC4,15.0,15.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425255489998,249604512010854,250126700010854,250126741010854,250127555010854,2008,72,97,54,4,BOSU2,1,BOSU2,5.0,0.0,5.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425258489998,249604512010854,250126700010854,250126741010854,250127545010854,2008,72,97,54,4,CEVI2,1,CEVI2,1.0,0.01,1.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425260489998,249604512010854,250126700010854,250126741010854,250127533010854,2008,72,97,54,4,CHNI2,1,CHNI2,5.0,5.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:35,
313425263489998,249604512010854,250126700010854,250126741010854,250127537010854,2008,72,97,54,4,COHI3,1,COHI3,2.0,2.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425265489998,249604512010854,250126700010854,250126741010854,250127540010854,2008,72,97,54,4,COMI,1,COMI,17.0,6.0,15.0,0.0,1,0,1,,,2015-03-20 16:01:35,
313425267489998,249604512010854,250126700010854,250126741010854,250127536010854,2008,72,97,54,4,CRBE4,1,CRBE4,2.0,2.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425269489998,249604512010854,250126700010854,250126741010854,250127534010854,2008,72,97,54,4,CRDI8,1,CRDI8,6.0,6.0,0.0,0.0,0,1,1,,,2015-03-20 16:01:35,
313425271489998,249604512010854,250126700010854,250126741010854,250127535010854,2008,72,97,54,4,CRLU2,1,CRLU2,20.0,20.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:35,
313425273489998,249604512010854,250126700010854,250126741010854,250127550010854,2008,72,97,54,4,EUPE8,1,EUPE8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425275489998,249604512010854,250126700010854,250126741010854,250127549010854,2008,72,97,54,4,GADU2,1,GADU2,15.0,5.0,15.0,0.0,0,0,0,,,2015-03-20 16:01:35,
