CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,CREATED_DATE,MODIFIED_DATE,MICRCOND_PROP,SUBPCOND_PROP,MACRCOND_PROP,NONFR_INCL_PCT_SUBP,NONFR_INCL_PCT_MACRO,CYCLE,SUBCYCLE
6236454020004,249603638010854,2001,72,1,131,3,2,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236455020004,249603638010854,2001,72,1,131,3,3,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236456020004,249603638010854,2001,72,1,131,3,4,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236461020004,249603640010854,2001,72,1,133,6,1,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236462020004,249603640010854,2001,72,1,133,6,2,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236463020004,249603640010854,2001,72,1,133,6,3,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236464020004,249603640010854,2001,72,1,133,6,4,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236465020004,249603641010854,2001,72,1,135,1,1,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236466020004,249603641010854,2001,72,1,135,1,2,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236467020004,249603641010854,2001,72,1,135,1,3,2,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236468020004,249603641010854,2001,72,1,135,1,4,2,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236473020004,249603643010854,2001,72,1,139,1,1,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236474020004,249603643010854,2001,72,1,139,1,2,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236475020004,249603643010854,2001,72,1,139,1,3,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236476020004,249603643010854,2001,72,1,139,1,4,2,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236477020004,249603644010854,2001,72,1,141,3,1,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236478020004,249603644010854,2001,72,1,141,3,2,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236479020004,249603644010854,2001,72,1,141,3,3,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236495020004,249603648010854,2001,72,1,143,1,3,1,2011-09-29 10:50:50,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236480020004,249603644010854,2001,72,1,141,3,4,1,2011-09-29 10:50:49,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236493020004,249603648010854,2001,72,1,143,1,1,1,2011-09-29 10:50:50,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236494020004,249603648010854,2001,72,1,143,1,2,1,2011-09-29 10:50:50,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236496020004,249603648010854,2001,72,1,143,1,4,1,2011-09-29 10:50:50,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236505020004,249603651010854,2001,72,1,145,9,1,1,2011-09-29 10:50:50,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236506020004,249603651010854,2001,72,1,145,9,2,1,2011-09-29 10:50:50,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236507020004,249603651010854,2001,72,1,145,9,3,1,2011-09-29 10:50:50,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236508020004,249603651010854,2001,72,1,145,9,4,1,2011-09-29 10:50:50,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236509020004,249603652010854,2001,72,1,149,1,1,1,2011-09-29 10:50:50,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236510020004,249603652010854,2001,72,1,149,1,2,1,2011-09-29 10:50:50,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236511020004,249603652010854,2001,72,1,149,1,3,1,2011-09-29 10:50:50,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236512020004,249603652010854,2001,72,1,149,1,4,1,2011-09-29 10:50:50,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236513020004,249603653010854,2001,72,1,153,10,1,1,2011-09-29 10:50:51,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236514020004,249603653010854,2001,72,1,153,10,2,1,2011-09-29 10:50:51,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236515020004,249603653010854,2001,72,1,153,10,3,1,2011-09-29 10:50:51,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236516020004,249603653010854,2001,72,1,153,10,4,1,2011-09-29 10:50:51,2024-12-18 08:59:02,1.0,1.0,,,,3,1
6236853020004,249603655010854,2002,72,1,1,1,1,1,2011-09-29 10:57:30,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236854020004,249603655010854,2002,72,1,1,1,2,1,2011-09-29 10:57:30,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236855020004,249603655010854,2002,72,1,1,1,3,1,2011-09-29 10:57:30,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236856020004,249603655010854,2002,72,1,1,1,4,1,2011-09-29 10:57:30,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236861020004,249603657010854,2002,72,1,1,6,1,1,2011-09-29 10:57:30,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236862020004,249603657010854,2002,72,1,1,6,2,1,2011-09-29 10:57:30,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236863020004,249603657010854,2002,72,1,1,6,3,2,2011-09-29 10:57:30,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236864020004,249603657010854,2002,72,1,1,6,4,1,2011-09-29 10:57:30,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236865020004,249603658010854,2002,72,1,1,9,1,1,2011-09-29 10:57:31,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236866020004,249603658010854,2002,72,1,1,9,2,1,2011-09-29 10:57:31,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236867020004,249603658010854,2002,72,1,1,9,3,2,2011-09-29 10:57:31,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236868020004,249603658010854,2002,72,1,1,9,4,2,2011-09-29 10:57:31,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236857020004,249603656010854,2002,72,1,1,10,1,1,2011-09-29 10:57:30,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236858020004,249603656010854,2002,72,1,1,10,2,1,2011-09-29 10:57:30,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236859020004,249603656010854,2002,72,1,1,10,3,1,2011-09-29 10:57:30,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236860020004,249603656010854,2002,72,1,1,10,4,1,2011-09-29 10:57:30,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236849020004,249603654010854,2002,72,1,1,13,1,1,2011-09-29 10:57:25,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236850020004,249603654010854,2002,72,1,1,13,2,1,2011-09-29 10:57:25,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236851020004,249603654010854,2002,72,1,1,13,3,1,2011-09-29 10:57:25,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236852020004,249603654010854,2002,72,1,1,13,4,1,2011-09-29 10:57:25,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237915020004,254335813010854,2002,72,1,3,2,1,1,2011-09-29 10:58:04,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237918020004,254335813010854,2002,72,1,3,2,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236906020004,249603668010854,2002,72,1,5,1,2,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237916020004,254335813010854,2002,72,1,3,2,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237917020004,254335813010854,2002,72,1,3,2,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236905020004,249603668010854,2002,72,1,5,1,1,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236907020004,249603668010854,2002,72,1,5,1,3,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236908020004,249603668010854,2002,72,1,5,1,4,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236885020004,249603663010854,2002,72,1,5,7,1,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236886020004,249603663010854,2002,72,1,5,7,2,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236887020004,249603663010854,2002,72,1,5,7,3,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236888020004,249603663010854,2002,72,1,5,7,4,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236881020004,249603662010854,2002,72,1,5,8,1,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236882020004,249603662010854,2002,72,1,5,8,2,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236883020004,249603662010854,2002,72,1,5,8,3,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236884020004,249603662010854,2002,72,1,5,8,4,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237919020004,254335814010854,2002,72,1,5,9,1,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237920020004,254335814010854,2002,72,1,5,9,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237921020004,254335814010854,2002,72,1,5,9,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237922020004,254335814010854,2002,72,1,5,9,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237935020004,254335818010854,2002,72,1,5,11,1,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237936020004,254335818010854,2002,72,1,5,11,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237937020004,254335818010854,2002,72,1,5,11,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237938020004,254335818010854,2002,72,1,5,11,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237931020004,254335817010854,2002,72,1,5,12,1,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237932020004,254335817010854,2002,72,1,5,12,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237933020004,254335817010854,2002,72,1,5,12,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237934020004,254335817010854,2002,72,1,5,12,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237927020004,254335816010854,2002,72,1,5,13,1,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237928020004,254335816010854,2002,72,1,5,13,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237929020004,254335816010854,2002,72,1,5,13,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237930020004,254335816010854,2002,72,1,5,13,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237923020004,254335815010854,2002,72,1,5,14,1,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237924020004,254335815010854,2002,72,1,5,14,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237925020004,254335815010854,2002,72,1,5,14,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237926020004,254335815010854,2002,72,1,5,14,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236917020004,249603671010854,2002,72,1,7,1,1,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236918020004,249603671010854,2002,72,1,7,1,2,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236919020004,249603671010854,2002,72,1,7,1,3,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236920020004,249603671010854,2002,72,1,7,1,4,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236909020004,249603669010854,2002,72,1,7,2,1,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236910020004,249603669010854,2002,72,1,7,2,2,2,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236911020004,249603669010854,2002,72,1,7,2,3,2,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236912020004,249603669010854,2002,72,1,7,2,4,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236913020004,249603670010854,2002,72,1,7,3,1,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236914020004,249603670010854,2002,72,1,7,3,2,2,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236915020004,249603670010854,2002,72,1,7,3,3,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236916020004,249603670010854,2002,72,1,7,3,4,1,2011-09-29 10:57:32,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236921020004,249603672010854,2002,72,1,9,1,1,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236922020004,249603672010854,2002,72,1,9,1,2,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236923020004,249603672010854,2002,72,1,9,1,3,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236924020004,249603672010854,2002,72,1,9,1,4,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236925020004,249603673010854,2002,72,1,9,3,1,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236926020004,249603673010854,2002,72,1,9,3,2,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236927020004,249603673010854,2002,72,1,9,3,3,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236928020004,249603673010854,2002,72,1,9,3,4,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236929020004,249603674010854,2002,72,1,11,3,1,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236933020004,249603675010854,2002,72,1,11,5,1,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236930020004,249603674010854,2002,72,1,11,3,2,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236931020004,249603674010854,2002,72,1,11,3,3,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236932020004,249603674010854,2002,72,1,11,3,4,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236934020004,249603675010854,2002,72,1,11,5,2,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236935020004,249603675010854,2002,72,1,11,5,3,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236936020004,249603675010854,2002,72,1,11,5,4,1,2011-09-29 10:57:33,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237939020004,254335819010854,2002,72,1,11,7,1,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237940020004,254335819010854,2002,72,1,11,7,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237941020004,254335819010854,2002,72,1,11,7,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237942020004,254335819010854,2002,72,1,11,7,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237955020004,254335823010854,2002,72,1,13,1,1,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237956020004,254335823010854,2002,72,1,13,1,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237957020004,254335823010854,2002,72,1,13,1,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237958020004,254335823010854,2002,72,1,13,1,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236978020004,249603686010854,2002,72,1,13,2,1,1,2011-09-29 10:57:35,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236979020004,249603686010854,2002,72,1,13,2,2,1,2011-09-29 10:57:35,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236980020004,249603686010854,2002,72,1,13,2,3,1,2011-09-29 10:57:35,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236981020004,249603686010854,2002,72,1,13,2,4,1,2011-09-29 10:57:35,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236982020004,249603687010854,2002,72,1,13,4,1,1,2011-09-29 10:57:35,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236983020004,249603687010854,2002,72,1,13,4,2,1,2011-09-29 10:57:35,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236984020004,249603687010854,2002,72,1,13,4,3,1,2011-09-29 10:57:35,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236985020004,249603687010854,2002,72,1,13,4,4,1,2011-09-29 10:57:35,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236991020004,249603689010854,2002,72,1,13,5,1,1,2011-09-29 10:57:36,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236992020004,249603689010854,2002,72,1,13,5,2,1,2011-09-29 10:57:36,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236993020004,249603689010854,2002,72,1,13,5,3,1,2011-09-29 10:57:36,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6236994020004,249603689010854,2002,72,1,13,5,4,1,2011-09-29 10:57:36,2024-12-18 09:04:23,1.0,0.677761,,,,3,2
6236995020004,249603689010854,2002,72,1,13,5,4,2,2011-09-29 10:57:36,2024-12-18 09:04:23,0.0,0.322239,,,,3,2
6237947020004,254335821010854,2002,72,1,13,6,1,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237948020004,254335821010854,2002,72,1,13,6,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237949020004,254335821010854,2002,72,1,13,6,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237950020004,254335821010854,2002,72,1,13,6,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237943020004,254335820010854,2002,72,1,13,13,1,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237944020004,254335820010854,2002,72,1,13,13,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237945020004,254335820010854,2002,72,1,13,13,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237946020004,254335820010854,2002,72,1,13,13,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237951020004,254335822010854,2002,72,1,13,19,1,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237952020004,254335822010854,2002,72,1,13,19,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237953020004,254335822010854,2002,72,1,13,19,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237954020004,254335822010854,2002,72,1,13,19,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237959020004,254335825010854,2002,72,1,17,5,1,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237960020004,254335825010854,2002,72,1,17,5,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237961020004,254335825010854,2002,72,1,17,5,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237962020004,254335825010854,2002,72,1,17,5,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237012020004,249603694010854,2002,72,1,21,1,1,1,2011-09-29 10:57:37,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237013020004,249603694010854,2002,72,1,21,1,2,1,2011-09-29 10:57:37,2024-12-18 09:04:23,1.0,0.713414,,,,3,2
6237014020004,249603694010854,2002,72,1,21,1,2,2,2011-09-29 10:57:37,2024-12-18 09:04:23,0.0,0.286586,,,,3,2
6237015020004,249603694010854,2002,72,1,21,1,3,1,2011-09-29 10:57:37,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237016020004,249603694010854,2002,72,1,21,1,4,1,2011-09-29 10:57:37,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237963020004,254335827010854,2002,72,1,23,5,1,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237964020004,254335827010854,2002,72,1,23,5,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237965020004,254335827010854,2002,72,1,23,5,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237966020004,254335827010854,2002,72,1,23,5,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237971020004,254335835010854,2002,72,1,23,7,1,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237972020004,254335835010854,2002,72,1,23,7,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237973020004,254335835010854,2002,72,1,23,7,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237974020004,254335835010854,2002,72,1,23,7,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237029020004,249603698010854,2002,72,1,23,11,1,1,2011-09-29 10:57:38,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237030020004,249603698010854,2002,72,1,23,11,2,1,2011-09-29 10:57:38,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237031020004,249603698010854,2002,72,1,23,11,3,1,2011-09-29 10:57:38,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237032020004,249603698010854,2002,72,1,23,11,4,1,2011-09-29 10:57:38,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237967020004,254335829010854,2002,72,1,23,13,1,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237968020004,254335829010854,2002,72,1,23,13,2,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237969020004,254335829010854,2002,72,1,23,13,3,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237970020004,254335829010854,2002,72,1,23,13,4,1,2011-09-29 10:58:05,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237017020004,249603695010854,2002,72,1,23,15,1,1,2011-09-29 10:57:37,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237018020004,249603695010854,2002,72,1,23,15,2,1,2011-09-29 10:57:37,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237019020004,249603695010854,2002,72,1,23,15,3,1,2011-09-29 10:57:37,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237027020004,249603697010854,2002,72,1,23,16,3,1,2011-09-29 10:57:37,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237020020004,249603695010854,2002,72,1,23,15,4,1,2011-09-29 10:57:37,2024-12-18 09:04:23,1.0,1.0,,,,3,2
6237025020004,249603697010854,2002,72,1,23,16,1,1,2011-09-29 10:57:37,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237026020004,249603697010854,2002,72,1,23,16,2,1,2011-09-29 10:57:37,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237028020004,249603697010854,2002,72,1,23,16,4,1,2011-09-29 10:57:37,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237021020004,249603696010854,2002,72,1,23,18,1,1,2011-09-29 10:57:37,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237022020004,249603696010854,2002,72,1,23,18,2,1,2011-09-29 10:57:37,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237023020004,249603696010854,2002,72,1,23,18,3,1,2011-09-29 10:57:37,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237024020004,249603696010854,2002,72,1,23,18,4,1,2011-09-29 10:57:37,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237033020004,249603699010854,2002,72,1,23,20,1,1,2011-09-29 10:57:38,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237034020004,249603699010854,2002,72,1,23,20,2,1,2011-09-29 10:57:38,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237035020004,249603699010854,2002,72,1,23,20,3,1,2011-09-29 10:57:38,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237036020004,249603699010854,2002,72,1,23,20,4,1,2011-09-29 10:57:38,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237037020004,249603700010854,2002,72,1,25,3,1,1,2011-09-29 10:57:38,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237038020004,249603700010854,2002,72,1,25,3,2,1,2011-09-29 10:57:38,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237039020004,249603700010854,2002,72,1,25,3,3,1,2011-09-29 10:57:38,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237040020004,249603700010854,2002,72,1,25,3,4,1,2011-09-29 10:57:38,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237975020004,254335837010854,2002,72,1,27,2,1,1,2011-09-29 10:58:05,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237976020004,254335837010854,2002,72,1,27,2,2,1,2011-09-29 10:58:05,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237977020004,254335837010854,2002,72,1,27,2,3,1,2011-09-29 10:58:05,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237978020004,254335837010854,2002,72,1,27,2,4,1,2011-09-29 10:58:05,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237979020004,254335838010854,2002,72,1,27,3,1,1,2011-09-29 10:58:05,2024-12-18 09:04:24,1.0,1.0,,,,3,2
6237980020004,254335838010854,2002,72,1,27,3,2,1,2011-09-29 10:58:05,2024-12-18 09:04:24,1.0,1.0,,,,3,2
