CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,MANUAL,KINDCD_NC,QA_STATUS,CREATED_DATE,MODIFIED_DATE,MICROPLOT_LOC,DECLINATION,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL,FUTFORCD_RMRS,MANUAL_NCRS,MANUAL_NERS,MANUAL_RMRS,PAC_ISLAND_PNWRS,PLOT_SEASON_NERS,PREV_MICROPLOT_LOC_RMRS,PREV_PLOT_STATUS_CD_RMRS,REUSECD1,REUSECD2,REUSECD3,GRND_LYR_SAMPLING_STATUS_CD,GRND_LYR_SAMPLING_METHOD_CD
308962497732862,490986411126144,13163769010478,,1990,72,1,83,113,1,,1990,2,,9.8,0,219,,,18.235405,-67.051051,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:12,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962635732862,490986411126144,13163770010478,,1990,72,1,85,876,1,,1990,4,,,0,219,,,18.137213,-65.906647,,,,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:12,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962637732862,490986411126144,13163770010478,,1990,72,1,85,892,2,,1990,4,,10.3,0,219,,,18.147391,-65.871869,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:12,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962642732862,490986411126144,13163772010478,,1990,72,1,89,950,1,,1990,4,,10.3,0,219,,,18.345236,-65.74582,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:13,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962643732862,490986411126144,13163772010478,,1990,72,1,89,959,1,,1990,4,,10.3,0,219,,,18.326172,-65.713221,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:13,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962585732862,490986411126144,13163773010478,,1990,72,1,91,493,2,,1990,3,,10.0,0,219,,,18.376061,-66.483431,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:14,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962507732862,490986411126144,13163774010478,,1990,72,1,93,196,2,,1990,2,,9.9,0,219,,,18.148797,-66.936745,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:15,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962514732862,490986411126144,13163774010478,,1990,72,1,93,215,2,,1990,2,,9.9,0,219,,,18.185597,-66.907417,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:15,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962517732862,490986411126144,13163774010478,,1990,72,1,93,235,2,,1990,2,,9.9,0,219,,,18.177349,-66.86658,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:15,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962518732862,490986411126144,13163774010478,,1990,72,1,93,236,2,,1990,3,,9.9,0,219,,,18.147705,-66.86784,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:15,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962630732862,490986411126144,13163775010478,,1990,72,1,95,844,1,,1990,3,,10.0,0,219,,,18.040041,-65.956591,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:16,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962487732862,490986411126144,13163776010478,,1990,72,1,97,72,1,,1990,2,,9.8,0,219,,,18.23384,-67.089682,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:23,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962488732862,490986411126144,13163776010478,,1990,72,1,97,73,2,,1990,2,,9.8,0,219,,,18.199862,-67.095584,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:23,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962492732862,490986411126144,13163776010478,,1990,72,1,97,94,1,,1990,2,,9.8,0,219,,,18.201185,-67.069154,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:23,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962493732862,490986411126144,13163776010478,,1990,72,1,97,95,1,,1990,2,,9.8,0,219,,,18.184081,-67.062126,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:23,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962498732862,490986411126144,13163776010478,,1990,72,1,97,114,1,,1990,2,,9.8,0,219,,,18.203176,-67.050543,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:23,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962481732862,490986411126144,13163777010478,,1990,72,1,99,47,1,,1990,1,,9.8,0,219,,,18.335741,-67.128845,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:24,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962483732862,490986411126144,13163777010478,,1990,72,1,99,65,1,,1990,2,,,0,219,,,18.41879,-67.102074,,,,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:24,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962484732862,490986411126144,13163777010478,,1990,72,1,99,68,1,,1990,1,,9.8,0,219,,,18.355051,-67.099198,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:24,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962489732862,490986411126144,13163777010478,,1990,72,1,99,90,2,,1990,2,,9.8,0,219,,,18.323206,-67.063323,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:24,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962589732862,490986411126144,13163778010478,,1990,72,1,101,513,1,,1990,3,,10.0,0,219,,,18.315692,-66.437246,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:25,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962590732862,490986411126144,13163778010478,,1990,72,1,101,514,2,,1990,3,,10.1,0,219,,,18.298586,-66.453487,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:25,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962597732862,490986411126144,13163778010478,,1990,72,1,101,551,1,,1990,3,,,0,219,,,18.345454,-66.399977,,,,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:25,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962641732862,490986411126144,13163779010478,,1990,72,1,103,933,1,,1990,4,,10.3,0,219,,,18.242184,-65.800786,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:26,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962598732862,490986411126144,13163780010478,,1990,72,1,105,629,1,,1990,3,,,0,219,,,18.320397,-66.265662,,,,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:26,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962602732862,490986411126144,13163780010478,,1990,72,1,105,648,1,,1990,3,,9.8,0,219,,,18.32583,-66.255121,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:26,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962584732862,490986411126144,13163781010478,,1990,72,1,107,482,1,,1990,2,,10.0,0,219,,,18.180168,-66.512161,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:27,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962588732862,490986411126144,13163781010478,,1990,72,1,107,500,1,,1990,2,,10.0,0,219,,,18.17415,-66.473073,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:27,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962593732862,490986411126144,13163781010478,,1990,72,1,107,536,1,,1990,3,,,0,219,,,18.217362,-66.42308,,,,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:27,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962625732862,490986411126144,13163782010478,,1990,72,1,109,808,1,,1990,3,,10.1,0,219,,,18.052477,-66.027095,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:29,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962627732862,490986411126144,13163782010478,,1990,72,1,109,826,1,,1990,3,,10.2,0,219,,,18.036632,-65.991064,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:29,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962628732862,490986411126144,13163782010478,,1990,72,1,109,827,2,,1990,4,,10.3,0,219,,,18.026091,-65.984459,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:29,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962550732862,490986411126144,13163783010478,,1990,72,1,111,351,1,,1990,2,,9.9,0,219,,,18.121484,-66.696331,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:30,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962560732862,490986411126144,13163784010478,,1990,72,1,113,370,2,,1990,2,,10.0,0,219,,,18.135257,-66.666346,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:33,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962567732862,490986411126144,13163784010478,,1990,72,1,113,389,1,,1990,2,,10.0,0,219,,,18.121436,-66.637489,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:33,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962574732862,490986411126144,13163784010478,,1990,72,1,113,428,1,,1990,2,,9.9,0,219,,,18.119742,-66.590875,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:33,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962504732862,490986411126144,13163785010478,,1990,72,1,115,164,1,,1990,2,,,0,219,,,18.447829,-66.951551,,,,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:34,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962508732862,490986411126144,13163785010478,,1990,72,1,115,208,1,,1990,2,,9.8,0,219,,,18.384485,-66.901391,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:34,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962480732862,490986411126144,13163786010478,,1990,72,1,117,6,2,,1990,1,,9.8,0,219,,,18.317112,-67.204289,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:34,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962638732862,490986411126144,13163787010478,,1990,72,1,119,901,1,,1990,4,,,0,219,,,18.34763,-65.858554,,,,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:35,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962494732862,490986411126144,13163790010478,,1990,72,1,125,96,1,,1990,2,,9.8,0,219,,,18.162523,-67.065675,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:40,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962495732862,490986411126144,13163790010478,,1990,72,1,125,97,1,,1990,2,,,0,219,,,18.12002,-67.065498,,,,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:40,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962631732862,490986411126144,13163792010478,,1990,72,1,129,859,1,,1990,4,,10.3,0,219,,,18.108903,-65.932177,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:42,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962496732862,490986411126144,13163793010478,,1990,72,1,131,110,2,,1990,2,,9.9,0,219,,,18.313329,-67.03435,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:43,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962501732862,490986411126144,13163793010478,,1990,72,1,131,148,1,,1990,1,,,0,219,,,18.354357,-66.98845,,,,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:43,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962502732862,490986411126144,13163793010478,,1990,72,1,131,149,1,,1990,1,,9.8,0,219,,,18.308433,-66.983531,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:43,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962506732862,490986411126144,13163793010478,,1990,72,1,131,169,1,,1990,1,,9.8,0,219,,,18.327829,-66.959989,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:43,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962509732862,490986411126144,13163793010478,,1990,72,1,131,209,1,,1990,2,,,0,219,,,18.347408,-66.910453,,,,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:43,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962601732862,490986411126144,13163795010478,,1990,72,1,135,647,1,,1990,4,,,0,219,,,18.338108,-66.246234,,,,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:44,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962623732862,490986411126144,13163797010478,,1990,72,1,139,798,1,,1990,4,,,0,219,,,18.329676,-66.016915,,,,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:45,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962527732862,490986411126144,13163798010478,,1990,72,1,141,290,1,,1990,3,,,0,219,,,18.318566,-66.778529,,,,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962528732862,490986411126144,13163798010478,,1990,72,1,141,292,1,,1990,3,,9.9,0,219,,,18.26856,-66.779115,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962533732862,490986411126144,13163798010478,,1990,72,1,141,310,1,,1990,3,,9.9,0,219,,,18.253371,-66.756849,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962534732862,490986411126144,13163798010478,,1990,72,1,141,311,1,,1990,3,,10.0,0,219,,,18.235126,-66.748437,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962539732862,490986411126144,13163798010478,,1990,72,1,141,326,1,,1990,2,,9.9,0,219,,,18.31722,-66.72366,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962540732862,490986411126144,13163798010478,,1990,72,1,141,328,1,,1990,2,,10.0,0,219,,,18.254133,-66.733191,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962541732862,490986411126144,13163798010478,,1990,72,1,141,329,1,,1990,3,,10.0,0,219,,,18.244123,-66.737513,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962546732862,490986411126144,13163798010478,,1990,72,1,141,344,1,,1990,2,,9.9,0,219,,,18.309738,-66.696682,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962554732862,490986411126144,13163798010478,,1990,72,1,141,363,1,,1990,3,,10.1,0,219,,,18.311906,-66.669281,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962555732862,490986411126144,13163798010478,,1990,72,1,141,364,1,,1990,3,,10.1,0,219,,,18.297133,-66.680472,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962556732862,490986411126144,13163798010478,,1990,72,1,141,365,1,,1990,3,,10.0,0,219,,,18.254708,-66.673973,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962557732862,490986411126144,13163798010478,,1990,72,1,141,366,1,,1990,3,,,0,219,,,18.246935,-66.675987,,,,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962558732862,490986411126144,13163798010478,,1990,72,1,141,368,1,,1990,3,,10.0,0,219,,,18.189774,-66.6787,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962559732862,490986411126144,13163798010478,,1990,72,1,141,369,1,,1990,2,,9.9,0,219,,,18.159346,-66.663686,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962563732862,490986411126144,13163798010478,,1990,72,1,141,382,1,,1990,3,,,0,219,,,18.312357,-66.6501,,,,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962564732862,490986411126144,13163798010478,,1990,72,1,141,383,2,,1990,2,,9.9,0,219,,,18.284541,-66.636848,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962565732862,490986411126144,13163798010478,,1990,72,1,141,384,2,,1990,2,,9.9,0,219,,,18.258481,-66.650417,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962569732862,490986411126144,13163798010478,,1990,72,1,141,401,1,,1990,3,,10.1,0,219,,,18.32058,-66.627409,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962570732862,490986411126144,13163798010478,,1990,72,1,141,403,2,,1990,3,,10.0,0,219,,,18.272687,-66.618406,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962571732862,490986411126144,13163798010478,,1990,72,1,141,421,1,,1990,3,,,0,219,,,18.313764,-66.597508,,,,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962572732862,490986411126144,13163798010478,,1990,72,1,141,422,2,,1990,3,,10.0,0,219,,,18.290682,-66.598798,,2,2,,,0.0,,1,2022-09-27 07:04:23,2023-08-15 09:30:48,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962595732862,490986411126144,13163800010478,,1990,72,1,145,549,1,,1990,3,,10.0,0,219,,,18.405735,-66.394077,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:49,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962596732862,490986411126144,13163800010478,,1990,72,1,145,550,1,,1990,3,,,0,219,,,18.374397,-66.396816,,,,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:30:49,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962591732862,490986411126144,13163802010478,,1990,72,1,149,519,1,,1990,2,,10.0,0,219,,,18.165658,-66.443781,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:31:07,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962592732862,490986411126144,13163802010478,,1990,72,1,149,521,2,,1990,2,,10.0,0,219,,,18.103753,-66.436888,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:31:07,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962629732862,490986411126144,13163803010478,,1990,72,1,151,843,1,,1990,3,,10.0,0,219,,,18.082655,-65.962203,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:31:09,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962632732862,490986411126144,13163803010478,,1990,72,1,151,860,1,,1990,3,,10.0,0,219,,,18.080776,-65.939915,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:31:09,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962633732862,490986411126144,13163803010478,,1990,72,1,151,861,1,,1990,3,,10.2,0,219,,,18.036859,-65.932703,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:31:09,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
308962640732862,490986411126144,13163803010478,,1990,72,1,151,913,2,,1990,4,,10.3,0,219,,,18.023769,-65.858799,,2,2,,,0.0,,1,2022-09-27 07:04:24,2023-08-15 09:31:09,OFFSET,,1,4,,,2,0,,,,,,,,,,9.0,,,,,,,,,,,,,,
249603590010854,120176507010478,13163728010478,,2001,72,1,3,1,2,,2001,6,19,,1,1,,,18.340718,-67.175066,360,,,1,1,1.6,,1,2011-09-29 10:26:20,2025-01-10 15:14:18,OFFSET,,1,4,,1,3,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249603591010854,120176507010478,13163729010478,,2001,72,1,5,2,2,,2001,6,15,,1,1,,,18.452029,-67.127948,520,,,1,1,1.6,,1,2011-09-29 10:50:40,2025-01-10 15:14:18,OFFSET,,1,4,,1,3,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249603592010854,120176507010478,13163731010478,,2001,72,1,9,2,1,,2001,5,3,,1,1,4,4,18.14744,-66.239268,1210,,,1,1,1.6,,1,2011-09-29 10:44:47,2025-01-10 15:14:18,OFFSET,,1,4,,1,3,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249603595010854,120176507010478,13163733010478,,2001,72,1,13,10,1,,2001,6,27,,1,1,5,0,18.452819,-66.58549,120,,,1,1,1.6,,1,2011-09-29 10:50:42,2025-01-10 15:14:18,OFFSET,,1,4,,1,3,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249603594010854,120176507010478,13163733010478,,2001,72,1,13,12,1,,2001,6,21,,1,1,2,0,18.347861,-66.674318,420,,,1,1,1.6,,1,2011-09-29 10:50:42,2025-01-10 15:14:18,OFFSET,,1,4,,1,3,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249603593010854,120176507010478,13163733010478,,2001,72,1,13,15,2,,2001,6,27,,1,1,,,18.449641,-66.721687,10,,,1,1,1.6,,1,2011-09-29 10:50:42,2025-01-10 15:14:18,OFFSET,,1,4,,1,3,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249603596010854,120176507010478,13163736010478,,2001,72,1,19,5,2,,2001,4,25,,1,1,,,18.238464,-66.289545,1990,,,1,1,1.6,,1,2011-09-29 10:50:42,2025-01-10 15:14:18,OFFSET,,1,4,,1,3,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249603597010854,120176507010478,13163738010478,,2001,72,1,23,17,2,,2001,6,8,,1,1,,,18.12576,-67.15236,230,,,1,1,1.6,,1,2011-09-29 10:50:42,2025-01-10 15:14:18,OFFSET,,1,4,,1,3,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249603598010854,120176507010478,13163739010478,,2001,72,1,25,5,2,,2001,3,21,,1,1,,,18.230082,-66.046651,250,,,1,1,1.6,,1,2011-09-29 10:50:42,2025-01-10 15:14:18,OFFSET,,1,4,,2,3,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249603599010854,120176507010478,13163740010478,,2001,72,1,27,1,2,,2001,6,18,,1,1,,,18.455706,-66.875397,350,,,1,1,1.6,,1,2011-09-29 10:50:43,2025-01-10 15:14:18,OFFSET,,1,4,,1,3,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249603600010854,120176507010478,13163741010478,,2001,72,1,29,3,1,,2001,4,5,,1,1,2,0,18.311,-65.895926,630,,,1,1,1.6,,1,2011-09-29 10:50:43,2025-01-10 15:14:18,OFFSET,,1,4,,1,3,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249603602010854,120176507010478,13163744010478,,2001,72,1,35,5,2,,2001,5,1,,1,1,,,18.126555,-66.10251,1560,,,1,1,1.6,,1,2011-09-29 10:50:43,2025-01-10 15:14:18,OFFSET,,1,4,,1,3,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
249603601010854,120176507010478,13163744010478,,2001,72,1,35,9,3,2,2001,7,2,,1,1,,,18.103565,-66.146866,1880,,,1,1,1.6,,1,2011-09-29 10:50:43,2025-01-10 15:14:18,OFFSET,,1,4,,1,3,1,,,,,,,,,,9.3,0,,,,,,,,,,,,,
