CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,SEGMNT,MEASYEAR,CONDID,SLOPE_BEGNDIST,SLOPE_ENDDIST,SLOPE,HORIZ_LENGTH,HORIZ_BEGNDIST,HORIZ_ENDDIST,CREATED_DATE,MODIFIED_DATE,SEGMNT_STATUS_CD,SEGMNT_NONSAMPLE_REASN_CD,TRANSECT_LENGTH
218178397020004,249604179010854,2006,72,13,15,2,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178398020004,249604179010854,2006,72,13,15,3,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178399020004,249604179010854,2006,72,13,15,3,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178400020004,249604179010854,2006,72,13,15,3,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178401020004,249604179010854,2006,72,13,15,4,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178402020004,249604179010854,2006,72,13,15,4,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178403020004,249604179010854,2006,72,13,15,4,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174048020004,249604184010854,2006,72,19,3,1,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174049020004,249604184010854,2006,72,19,3,1,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174050020004,249604184010854,2006,72,19,3,1,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174051020004,249604184010854,2006,72,19,3,2,30,1,2006,2,0.0,24.268498099388,15,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174052020004,249604184010854,2006,72,19,3,2,150,1,2006,2,0.0,24.11970149069,10,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174053020004,249604184010854,2006,72,19,3,2,270,1,2006,2,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174054020004,249604184010854,2006,72,19,3,3,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174055020004,249604184010854,2006,72,19,3,3,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174056020004,249604184010854,2006,72,19,3,3,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174057020004,249604184010854,2006,72,19,3,4,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174058020004,249604184010854,2006,72,19,3,4,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174059020004,249604184010854,2006,72,19,3,4,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178416020004,249604185010854,2006,72,19,5,1,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178417020004,249604185010854,2006,72,19,5,1,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178418020004,249604185010854,2006,72,19,5,1,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178419020004,249604185010854,2006,72,19,5,2,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178420020004,249604185010854,2006,72,19,5,2,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178421020004,249604185010854,2006,72,19,5,2,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178422020004,249604185010854,2006,72,19,5,3,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178423020004,249604185010854,2006,72,19,5,3,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178424020004,249604185010854,2006,72,19,5,3,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178425020004,249604185010854,2006,72,19,5,4,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178426020004,249604185010854,2006,72,19,5,4,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178427020004,249604185010854,2006,72,19,5,4,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178428020004,249604186010854,2006,72,21,3,1,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178429020004,249604186010854,2006,72,21,3,1,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178430020004,249604186010854,2006,72,21,3,1,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178431020004,249604186010854,2006,72,21,3,2,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178432020004,249604186010854,2006,72,21,3,2,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178433020004,249604186010854,2006,72,21,3,2,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178434020004,249604186010854,2006,72,21,3,3,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178435020004,249604186010854,2006,72,21,3,3,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178436020004,249604186010854,2006,72,21,3,3,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178437020004,249604186010854,2006,72,21,3,4,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178438020004,249604186010854,2006,72,21,3,4,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178439020004,249604186010854,2006,72,21,3,4,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174072020004,249604188010854,2006,72,23,15,1,30,1,2006,1,0.0,24.738633753706,25,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174073020004,249604188010854,2006,72,23,15,1,150,1,2006,1,0.0,24.738633753706,25,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174074020004,249604188010854,2006,72,23,15,1,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174075020004,249604188010854,2006,72,23,15,2,30,1,2006,1,0.0,25.056735621385,30,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174076020004,249604188010854,2006,72,23,15,2,150,1,2006,1,0.0,24.475293665245,20,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174077020004,249604188010854,2006,72,23,15,2,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174078020004,249604188010854,2006,72,23,15,3,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174082020004,249604188010854,2006,72,23,15,4,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174079020004,249604188010854,2006,72,23,15,3,150,1,2006,1,0.0,25.848791074246,40,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174080020004,249604188010854,2006,72,23,15,3,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174081020004,249604188010854,2006,72,23,15,4,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174083020004,249604188010854,2006,72,23,15,4,270,1,2006,1,0.0,24.11970149069,10,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174084020004,249604189010854,2006,72,23,16,1,30,1,2006,1,0.0,24.11970149069,10,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174085020004,249604189010854,2006,72,23,16,1,150,1,2006,1,0.0,27.390509305232,55,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174086020004,249604189010854,2006,72,23,16,1,270,1,2006,1,0.0,26.318054639354,45,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174087020004,249604189010854,2006,72,23,16,2,30,1,2006,1,0.0,24.029981273401,5,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174088020004,249604189010854,2006,72,23,16,2,150,1,2006,1,0.0,26.832815729997,50,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174089020004,249604189010854,2006,72,23,16,2,270,1,2006,1,0.0,25.848791074246,40,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174090020004,249604189010854,2006,72,23,16,3,30,1,2006,1,0.0,26.318054639354,45,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174091020004,249604189010854,2006,72,23,16,3,150,1,2006,1,0.0,26.318054639354,45,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174092020004,249604189010854,2006,72,23,16,3,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174093020004,249604189010854,2006,72,23,16,4,30,1,2006,1,0.0,29.295733477761,70,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174094020004,249604189010854,2006,72,23,16,4,150,1,2006,1,0.0,26.832815729997,50,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174095020004,249604189010854,2006,72,23,16,4,270,1,2006,1,0.0,27.390509305232,55,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174096020004,249604190010854,2006,72,23,17,1,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174097020004,249604190010854,2006,72,23,17,1,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174098020004,249604190010854,2006,72,23,17,1,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174099020004,249604190010854,2006,72,23,17,2,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174100020004,249604190010854,2006,72,23,17,2,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174101020004,249604190010854,2006,72,23,17,2,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174102020004,249604190010854,2006,72,23,17,3,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174103020004,249604190010854,2006,72,23,17,3,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174107020004,249604190010854,2006,72,23,17,4,270,1,2006,2,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174104020004,249604190010854,2006,72,23,17,3,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174105020004,249604190010854,2006,72,23,17,4,30,1,2006,2,0.0,26.318054639354,45,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174106020004,249604190010854,2006,72,23,17,4,150,1,2006,2,0.0,24.738633753706,25,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174060020004,249604187010854,2006,72,23,19,1,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174061020004,249604187010854,2006,72,23,19,1,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174062020004,249604187010854,2006,72,23,19,1,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174063020004,249604187010854,2006,72,23,19,2,30,1,2006,2,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174064020004,249604187010854,2006,72,23,19,2,150,1,2006,2,0.0,25.056735621385,30,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174065020004,249604187010854,2006,72,23,19,2,270,1,2006,2,0.0,25.056735621385,30,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174066020004,249604187010854,2006,72,23,19,3,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174067020004,249604187010854,2006,72,23,19,3,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174068020004,249604187010854,2006,72,23,19,3,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174069020004,249604187010854,2006,72,23,19,4,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174070020004,249604187010854,2006,72,23,19,4,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174071020004,249604187010854,2006,72,23,19,4,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174108020004,249604191010854,2006,72,25,3,1,30,1,2006,1,0.0,25.056735621385,30,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174109020004,249604191010854,2006,72,25,3,1,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174110020004,249604191010854,2006,72,25,3,1,270,1,2006,1,0.0,25.427544120501,35,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174111020004,249604191010854,2006,72,25,3,2,30,1,2006,1,0.0,24.11970149069,10,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174112020004,249604191010854,2006,72,25,3,2,150,1,2006,1,0.0,24.738633753706,25,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174113020004,249604191010854,2006,72,25,3,2,270,1,2006,1,0.0,25.848791074246,40,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174114020004,249604191010854,2006,72,25,3,3,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174115020004,249604191010854,2006,72,25,3,3,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174116020004,249604191010854,2006,72,25,3,3,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174117020004,249604191010854,2006,72,25,3,4,30,1,2006,1,0.0,24.738633753706,25,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174118020004,249604191010854,2006,72,25,3,4,150,1,2006,1,0.0,24.475293665245,20,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174119020004,249604191010854,2006,72,25,3,4,270,1,2006,1,0.0,30.0,75,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178440020004,249604192010854,2006,72,25,5,1,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178441020004,249604192010854,2006,72,25,5,1,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178442020004,249604192010854,2006,72,25,5,1,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178443020004,249604192010854,2006,72,25,5,2,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178444020004,249604192010854,2006,72,25,5,2,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178445020004,249604192010854,2006,72,25,5,2,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178446020004,249604192010854,2006,72,25,5,3,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178447020004,249604192010854,2006,72,25,5,3,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178448020004,249604192010854,2006,72,25,5,3,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178449020004,249604192010854,2006,72,25,5,4,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178450020004,249604192010854,2006,72,25,5,4,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178451020004,249604192010854,2006,72,25,5,4,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178452020004,249604193010854,2006,72,27,1,1,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178453020004,249604193010854,2006,72,27,1,1,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178454020004,249604193010854,2006,72,27,1,1,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178455020004,249604193010854,2006,72,27,1,2,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178456020004,249604193010854,2006,72,27,1,2,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178457020004,249604193010854,2006,72,27,1,2,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178458020004,249604193010854,2006,72,27,1,3,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178459020004,249604193010854,2006,72,27,1,3,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178460020004,249604193010854,2006,72,27,1,3,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178461020004,249604193010854,2006,72,27,1,4,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178462020004,249604193010854,2006,72,27,1,4,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178463020004,249604193010854,2006,72,27,1,4,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174120020004,249604194010854,2006,72,29,3,1,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174121020004,249604194010854,2006,72,29,3,1,150,1,2006,1,0.0,25.427544120501,35,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174122020004,249604194010854,2006,72,29,3,1,270,1,2006,1,0.0,25.848791074246,40,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174123020004,249604194010854,2006,72,29,3,2,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174124020004,249604194010854,2006,72,29,3,2,150,1,2006,1,0.0,25.056735621385,30,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174125020004,249604194010854,2006,72,29,3,2,270,1,2006,1,0.0,25.056735621385,30,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174126020004,249604194010854,2006,72,29,3,3,30,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174127020004,249604194010854,2006,72,29,3,3,150,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174128020004,249604194010854,2006,72,29,3,3,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174129020004,249604194010854,2006,72,29,3,4,30,1,2006,1,0.0,25.427544120501,35,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174130020004,249604194010854,2006,72,29,3,4,150,1,2006,1,0.0,25.848791074246,40,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174131020004,249604194010854,2006,72,29,3,4,270,1,2006,1,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178464020004,249604195010854,2006,72,31,6,1,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178465020004,249604195010854,2006,72,31,6,1,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178466020004,249604195010854,2006,72,31,6,1,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178467020004,249604195010854,2006,72,31,6,2,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178468020004,249604195010854,2006,72,31,6,2,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178469020004,249604195010854,2006,72,31,6,2,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178470020004,249604195010854,2006,72,31,6,3,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178471020004,249604195010854,2006,72,31,6,3,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178472020004,249604195010854,2006,72,31,6,3,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178473020004,249604195010854,2006,72,31,6,4,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178474020004,249604195010854,2006,72,31,6,4,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178475020004,249604195010854,2006,72,31,6,4,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178476020004,249604196010854,2006,72,35,3,1,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178477020004,249604196010854,2006,72,35,3,1,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178478020004,249604196010854,2006,72,35,3,1,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178479020004,249604196010854,2006,72,35,3,2,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178480020004,249604196010854,2006,72,35,3,2,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178484020004,249604196010854,2006,72,35,3,3,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178481020004,249604196010854,2006,72,35,3,2,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178482020004,249604196010854,2006,72,35,3,3,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178483020004,249604196010854,2006,72,35,3,3,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178485020004,249604196010854,2006,72,35,3,4,30,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178486020004,249604196010854,2006,72,35,3,4,150,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218178487020004,249604196010854,2006,72,35,3,4,270,1,2006,,0.0,24.0,0,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174132020004,249604197010854,2006,72,35,4,1,30,1,2006,1,0.0,24.738633753706,25,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
218174133020004,249604197010854,2006,72,35,4,1,150,1,2006,1,0.0,26.318054639354,45,24.0,0.0,24.0,2013-10-21 14:55:36,2023-08-10 13:09:53,,,
