CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,MEASDAY,MEASMON,MEASYEAR,QASTATCD,CRWTYPCD,SMPKNDCD,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,FWD_SAMPLE_METHOD,MICR_SAMPLE_METHOD,DLF_SAMPLE_METHOD,PILE_SAMPLE_METHOD,DWM_SAMPLING_STATUS_CD,DWM_NBR_SUBP,DWM_NBR_SUBP_TRANSECT,DWM_SUBPLIST,DWM_TRANSECT_LENGTH,QA_STATUS
218178306020004,249604565010854,2009,72,49,29,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178213020004,249604634010854,2009,72,49,30,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178205020004,249604611010854,2009,72,49,31,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178300020004,249604693010854,2009,72,49,32,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178287020004,249604650010854,2009,72,49,33,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178308020004,249604538010854,2009,72,49,34,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178252020004,249604712010854,2009,72,49,35,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178241020004,249604684010854,2009,72,49,37,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178176020004,249604586010854,2009,72,49,39,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178278020004,249604585010854,2009,72,49,45,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178339020004,249604533010854,2009,72,49,46,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178185020004,249604549010854,2009,72,49,47,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178295020004,249604554010854,2009,72,49,48,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178279020004,249604542010854,2009,72,49,50,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178290020004,249604581010854,2009,72,49,54,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178239020004,249604637010854,2009,72,49,55,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178188020004,249604679010854,2009,72,49,56,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178238020004,249604608010854,2009,72,49,58,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178268020004,249604570010854,2009,72,49,60,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178187020004,249604623010854,2009,72,49,63,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178338020004,249604613010854,2009,72,49,64,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178229020004,249604573010854,2009,72,49,66,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178183020004,249604715010854,2009,72,49,69,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178277020004,249604569010854,2009,72,49,70,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178240020004,249605182010854,2009,72,49,71,28,7,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178301020004,249604647010854,2009,72,49,73,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178311020004,249604661010854,2009,72,49,76,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178332020004,249605176010854,2009,72,49,79,23,6,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178329020004,249604610010854,2009,72,49,82,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178262020004,249604713010854,2009,72,49,83,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178227020004,249605166010854,2009,72,49,89,20,7,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178196020004,249604727010854,2009,72,49,91,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178282020004,249604658010854,2009,72,49,94,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178248020004,249604694010854,2009,72,49,95,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178328020004,249604625010854,2009,72,49,100,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178237020004,249604593010854,2009,72,49,101,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178217020004,249604547010854,2009,72,49,106,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178321020004,249605180010854,2009,72,49,108,20,7,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178220020004,249604571010854,2009,72,49,110,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178228020004,249604607010854,2009,72,49,111,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178210020004,249604716010854,2009,72,49,117,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178264020004,249604646010854,2009,72,49,119,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178215020004,249604663010854,2009,72,49,121,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178273020004,249604676010854,2009,72,49,124,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178254020004,249604609010854,2009,72,49,126,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178209020004,249604597010854,2009,72,49,127,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178186020004,249604666010854,2009,72,49,129,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178243020004,249604714010854,2009,72,49,130,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178324020004,249605181010854,2009,72,49,135,20,7,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178201020004,249604639010854,2009,72,49,138,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178246020004,249604678010854,2009,72,49,139,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178293020004,249604594010854,2009,72,49,140,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178181020004,249605164010854,2009,72,49,141,20,7,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178270020004,249604662010854,2009,72,49,143,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178247020004,249605162010854,2009,72,49,146,20,7,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218173833020004,249605177010854,2009,72,49,148,23,6,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178200020004,249604665010854,2009,72,49,150,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178263020004,249604555010854,2009,72,49,151,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178232020004,249604626010854,2009,72,49,153,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178218020004,249604550010854,2009,72,49,154,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178316020004,249604546010854,2009,72,49,155,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178167020004,249604725010854,2009,72,49,156,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178340020004,249604598010854,2009,72,49,157,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178175020004,249604551010854,2009,72,49,158,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178224020004,249604726010854,2009,72,49,159,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178194020004,249604606010854,2009,72,49,161,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178261020004,249604556010854,2009,72,49,162,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178168020004,249604582010854,2009,72,49,163,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178182020004,249604635010854,2009,72,49,164,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178296020004,249604638010854,2009,72,49,166,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178172020004,249604698010854,2009,72,49,168,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178265020004,249604695010854,2009,72,49,169,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178309020004,249604664010854,2009,72,49,171,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178221020004,249604596010854,2009,72,49,172,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178304020004,249604724010854,2009,72,49,173,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178190020004,249604649010854,2009,72,49,174,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178166020004,249604681010854,2009,72,49,176,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178171020004,249604648010854,2009,72,49,178,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178179020004,249604622010854,2009,72,49,179,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178272020004,249604682010854,2009,72,49,181,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178225020004,249604564010854,2009,72,49,182,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178313020004,249604624010854,2009,72,49,183,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178244020004,249604536010854,2009,72,49,188,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178235020004,249604544010854,2009,72,49,194,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178341020004,249604677010854,2009,72,49,195,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178178020004,249604584010854,2009,72,49,196,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178174020004,249604560010854,2009,72,49,198,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178173020004,249604680010854,2009,72,49,201,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178177020004,249604699010854,2009,72,49,202,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178199020004,249604697010854,2009,72,49,203,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178342020004,249604683010854,2009,72,49,204,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178310020004,249604709010854,2009,72,49,205,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178206020004,249604539010854,2009,72,49,206,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178253020004,249604710010854,2009,72,49,207,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178267020004,249604700010854,2009,72,49,209,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178245020004,249604696010854,2009,72,49,214,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178286020004,249604636010854,2009,72,49,215,24,6,2009,1,,1,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218173941020004,249605171010854,2009,72,49,216,1,7,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178337020004,249604574010854,2009,72,49,217,20,7,2009,1,,2,2013-10-21 14:55:40,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218173902020004,249605229010854,2009,72,147,5,19,5,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218173832020004,249605220010854,2009,72,147,8,6,5,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178266020004,249604855010854,2009,72,147,11,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178294020004,249605192010854,2009,72,147,14,3,6,2009,1,,1,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178281020004,249604915010854,2009,72,147,15,20,7,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178197020004,249605217010854,2009,72,147,24,4,5,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178184020004,249604761010854,2009,72,147,41,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178335020004,249604912010854,2009,72,147,49,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178164020004,249604858010854,2009,72,147,52,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178269020004,249604758010854,2009,72,147,61,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178274020004,249604903010854,2009,72,147,65,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178275020004,249605202010854,2009,72,147,76,11,12,2009,1,,1,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178258020004,249604906010854,2009,72,147,77,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178169020004,249604764010854,2009,72,147,83,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218173925020004,249605224010854,2009,72,147,89,12,5,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178192020004,249604819010854,2009,72,147,95,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178223020004,249604813010854,2009,72,147,105,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178288020004,249604755010854,2009,72,147,106,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178230020004,249604749010854,2009,72,147,122,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178331020004,249604900010854,2009,72,147,141,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178330020004,249604810010854,2009,72,147,142,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178333020004,249604804010854,2009,72,147,149,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218173897020004,249605205010854,2009,72,147,155,26,5,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178297020004,249605185010854,2009,72,147,213,3,6,2009,1,,1,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178276020004,249604752010854,2009,72,147,226,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178257020004,249604848010854,2009,72,147,234,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178251020004,249604807010854,2009,72,147,249,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218173883020004,249605234010854,2009,72,147,253,27,5,2009,1,,2,2013-10-21 14:55:42,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
218178208020004,249604909010854,2009,72,147,256,20,7,2009,1,,2,2013-10-21 14:55:41,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
311810870489998,253419195010854,2011,72,1,6,19,9,2011,1,,2,2015-03-17 15:10:57,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
442522600489998,253419200010854,2011,72,1,8,13,10,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
442522591489998,253419233010854,2011,72,3,1,28,3,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
442522561489998,253419301010854,2011,72,5,2,7,3,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
442522580489998,253419276010854,2011,72,5,7,17,3,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311817838489998,253419292010854,2011,72,9,1,26,4,2011,1,,2,2015-03-17 15:10:59,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311811875489998,253419208010854,2011,72,9,2,9,5,2011,1,,2,2015-03-17 15:10:57,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
442522582489998,253419250010854,2011,72,11,3,14,3,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311816372489998,253419267010854,2011,72,13,4,7,9,2011,1,,2,2015-03-17 15:10:59,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311815839489998,253419266010854,2011,72,13,5,15,9,2011,1,,2,2015-03-17 15:10:59,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311817050489998,253419279010854,2011,72,13,10,29,9,2011,1,,1,2015-03-17 15:10:59,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311813570489998,253419230010854,2011,72,13,12,3,11,2011,1,,2,2015-03-17 15:10:57,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
442522576489998,253419284010854,2011,72,13,15,17,5,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
442522578489998,253419198010854,2011,72,19,3,4,10,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
442522584489998,253419295010854,2011,72,19,5,28,4,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
442522571489998,253419241010854,2011,72,21,3,24,5,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311813123489998,253419226010854,2011,72,23,15,22,3,2011,1,,2,2015-03-17 15:10:57,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311809758489998,253419179010854,2011,72,23,16,6,4,2011,1,,2,2015-03-17 15:10:57,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
311811468489998,253419206010854,2011,72,23,17,4,4,2011,1,,2,2015-03-17 15:10:57,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
311817423489998,253419288010854,2011,72,23,19,7,4,2011,1,,2,2015-03-17 15:10:59,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311815663489998,253419262010854,2011,72,25,3,28,11,2011,1,,2,2015-03-17 15:10:59,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
442522559489998,253419255010854,2011,72,25,5,17,2,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
442522586489998,253419280010854,2011,72,27,1,17,5,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311814062489998,253419239010854,2011,72,29,3,9,2,2011,1,,2,2015-03-17 15:10:58,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
442522567489998,253419265010854,2011,72,31,6,8,2,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
442522568489998,253419214010854,2011,72,35,3,26,4,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
311812322489998,253419216010854,2011,72,35,4,23,2,2011,1,,2,2015-03-17 15:10:57,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
442522583489998,253419202010854,2011,72,35,5,28,4,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
311814854489998,253419252010854,2011,72,37,3,11,8,2011,1,,2,2015-03-17 15:10:58,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311815438489998,253419260010854,2011,72,37,18,2,3,2011,1,,2,2015-03-17 15:10:59,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311814122489998,253419237010854,2011,72,39,5,27,4,2011,1,,2,2015-03-17 15:10:58,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
442522601489998,253419294010854,2011,72,43,4,21,4,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
442522574489998,253419203010854,2011,72,43,5,12,10,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
311815339489998,253419259010854,2011,72,45,1,25,4,2011,1,,2,2015-03-17 15:10:58,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
442522579489998,253419191010854,2011,72,45,3,25,4,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
442522592489998,253419248010854,2011,72,47,2,17,5,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
442522570489998,253419264010854,2011,72,51,2,7,2,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311809514489998,253419169010854,2011,72,55,8,11,7,2011,1,,2,2015-03-17 15:10:56,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
311810263489998,253419185010854,2011,72,55,12,8,6,2011,1,,2,2015-03-17 15:10:57,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
311810454489998,253419188010854,2011,72,55,17,19,8,2011,1,,2,2015-03-17 15:10:57,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
311812597489998,253419218010854,2011,72,57,8,28,9,2011,1,,2,2015-03-17 15:10:57,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311809839489998,253419180010854,2011,72,57,13,4,5,2011,1,,2,2015-03-17 15:10:57,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
311817652489998,253419290010854,2011,72,59,5,19,7,2011,1,,2,2015-03-17 15:10:59,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311809450489998,253419173010854,2011,72,59,12,14,7,2011,1,,2,2015-03-17 15:10:56,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
442522562489998,253419240010854,2011,72,61,9,17,2,2011,1,,2,2016-12-16 15:17:31,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311814676489998,253419249010854,2011,72,63,2,16,2,2011,1,,2,2015-03-17 15:10:58,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311816930489998,253419277010854,2011,72,65,4,20,6,2011,1,,2,2015-03-17 15:10:59,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311816756489998,253419273010854,2011,72,65,5,27,6,2011,1,,2,2015-03-17 15:10:59,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311812123489998,253419213010854,2011,72,69,1,9,6,2011,1,,2,2015-03-17 15:10:57,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
311812169489998,253419215010854,2011,72,69,5,15,2,2011,1,,2,2015-03-17 15:10:57,2025-01-10 15:14:13,1,2,1,2,2,,,,,,1
311817350489998,253419287010854,2011,72,71,2,11,10,2011,1,,2,2015-03-17 15:10:59,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
311833176489998,253419275010854,2011,72,71,4,1,9,2011,1,,2,2015-03-17 15:10:59,2025-01-10 15:14:14,1,2,1,2,2,,,,,,1
